soc_fraction,two_theta_deg,intensity_au
0.778846,43.122594,0.5452674
0.778846,43.170293,0.4650249
0.778846,43.217992,0.4093165
0.778846,43.26569,0.3841993
0.778846,43.313389,0.3747875
0.778846,43.361088,0.3570213
0.778846,43.408787,0.3151307
0.778846,43.456485,0.2514334
0.778846,43.504184,0.1818128
0.778846,43.551883,0.1229936
0.778846,43.599582,0.0831011
0.778846,43.64728,0.0609217
0.778846,43.694979,0.0506865
0.778846,43.742678,0.046735
0.778846,43.790377,0.0454521
0.778846,43.838075,0.0451006
0.778846,43.885774,0.0450191
0.778846,43.933473,0.0450031
0.778846,43.981172,0.0450004
0.778846,44.02887,0.0450001
0.778846,44.076569,0.045
0.778846,44.124268,0.045
0.778846,44.171967,0.045
0.778846,44.219665,0.045
0.778846,44.267364,0.045
0.778846,44.315063,0.045
0.778846,44.362762,0.045
0.778846,44.41046,0.045
0.778846,44.458159,0.045
0.778846,44.505858,0.045
0.778846,44.553556,0.045
0.778846,44.601255,0.045
0.778846,44.648954,0.045
0.778846,44.696653,0.045
0.778846,44.744351,0.045
0.778846,44.79205,0.045
0.778846,44.839749,0.045
0.778846,44.887448,0.045
0.778846,44.935146,0.045
0.778846,44.982845,0.045
0.778846,45.030544,0.045
0.778846,45.078243,0.045
0.778846,45.125941,0.045
0.778846,45.17364,0.045
0.778846,45.221339,0.045
0.778846,45.269038,0.045
0.778846,45.316736,0.045
0.778846,45.364435,0.045
0.778846,45.412134,0.045
0.778846,45.459833,0.045
0.778846,45.507531,0.045
0.778846,45.55523,0.045
0.778846,45.602929,0.045
0.778846,45.650628,0.045
0.778846,45.698326,0.045
0.778846,45.746025,0.045
0.778846,45.793724,0.045
0.778846,45.841423,0.045
0.778846,45.889121,0.045
0.778846,45.93682,0.045
0.778846,45.984519,0.045
0.778846,46.032218,0.045
0.778846,46.079916,0.045
0.778846,46.127615,0.045
0.778846,46.175314,0.045
0.778846,46.223013,0.045
0.778846,46.270711,0.045
0.778846,46.31841,0.045
0.778846,46.366109,0.045
0.778846,46.413808,0.045
0.778846,46.461506,0.045
0.778846,46.509205,0.045
0.778846,46.556904,0.045
0.778846,46.604603,0.045
0.778846,46.652301,0.045
0.778846,46.7,0.045
0.788462,35.3,0.045
0.788462,35.347699,0.045
0.788462,35.395397,0.045
0.788462,35.443096,0.045
0.788462,35.490795,0.045
0.788462,35.538494,0.045
0.788462,35.586192,0.045
0.788462,35.633891,0.045
0.788462,35.68159,0.045
0.788462,35.729289,0.045
0.788462,35.776987,0.045
0.788462,35.824686,0.045
0.788462,35.872385,0.045
0.788462,35.920084,0.045
0.788462,35.967782,0.045
0.788462,36.015481,0.045
0.788462,36.06318,0.045
0.788462,36.110879,0.045
0.788462,36.158577,0.045
0.788462,36.206276,0.045
0.788462,36.253975,0.045
0.788462,36.301674,0.045
0.788462,36.349372,0.045
0.788462,36.397071,0.045
0.788462,36.44477,0.045
0.788462,36.492469,0.045
0.788462,36.540167,0.045
0.788462,36.587866,0.045
0.788462,36.635565,0.045
0.788462,36.683264,0.045
0.788462,36.730962,0.045
0.788462,36.778661,0.045
0.788462,36.82636,0.045
0.788462,36.874059,0.045
0.788462,36.921757,0.045
0.788462,36.969456,0.045
0.788462,37.017155,0.0450003
0.788462,37.064854,0.045002
0.788462,37.112552,0.0450122
0.788462,37.160251,0.0450648
0.788462,37.20795,0.0453007
0.788462,37.255649,0.0462204
0.788462,37.303347,0.0493287
0.788462,37.351046,0.0584195
0.788462,37.398745,0.0813622
0.788462,37.446444,0.1311187
0.788462,37.494142,0.22327
0.788462,37.541841,0.3675462
0.788462,37.58954,0.5550802
0.788462,37.637238,0.7500467
0.788462,37.684937,0.8967854
0.788462,37.732636,0.9444467
0.788462,37.780335,0.8751443
0.788462,37.828033,0.7146759
0.788462,37.875732,0.5171811
0.788462,37.923431,0.335995
0.788462,37.97113,0.2017456
0.788462,38.018828,0.1187969
0.788462,38.066527,0.0753678
0.788462,38.114226,0.0559225
0.788462,38.161925,0.0484337
0.788462,38.209623,0.0459435
0.788462,38.257322,0.0452266
0.788462,38.305021,0.0450476
0.788462,38.35272,0.0450087
0.788462,38.400418,0.0450014
0.788462,38.448117,0.0450002
0.788462,38.495816,0.045
0.788462,38.543515,0.045
0.788462,38.591213,0.045
0.788462,38.638912,0.045
0.788462,38.686611,0.045
0.788462,38.73431,0.045
0.788462,38.782008,0.045
0.788462,38.829707,0.045
0.788462,38.877406,0.045
0.788462,38.925105,0.045
0.788462,38.972803,0.045
0.788462,39.020502,0.045
0.788462,39.068201,0.045
0.788462,39.1159,0.045
0.788462,39.163598,0.045
0.788462,39.211297,0.045
0.788462,39.258996,0.045
0.788462,39.306695,0.045
0.788462,39.354393,0.045
0.788462,39.402092,0.045
0.788462,39.449791,0.045
0.788462,39.49749,0.045
0.788462,39.545188,0.045
0.788462,39.592887,0.045
0.788462,39.640586,0.045
0.788462,39.688285,0.045
0.788462,39.735983,0.045
0.788462,39.783682,0.045
0.788462,39.831381,0.045
0.788462,39.879079,0.045
0.788462,39.926778,0.045
0.788462,39.974477,0.045
0.788462,40.022176,0.045
0.788462,40.069874,0.045
0.788462,40.117573,0.045
0.788462,40.165272,0.045
0.788462,40.212971,0.045
0.788462,40.260669,0.045
0.788462,40.308368,0.045
0.788462,40.356067,0.045
0.788462,40.403766,0.045
0.788462,40.451464,0.045
0.788462,40.499163,0.045
0.788462,40.546862,0.045
0.788462,40.594561,0.045
0.788462,40.642259,0.045
0.788462,40.689958,0.045
0.788462,40.737657,0.045
0.788462,40.785356,0.045
0.788462,40.833054,0.045
0.788462,40.880753,0.045
0.788462,40.928452,0.045
0.788462,40.976151,0.045
0.788462,41.023849,0.045
0.788462,41.071548,0.045
0.788462,41.119247,0.045
0.788462,41.166946,0.045
0.788462,41.214644,0.045
0.788462,41.262343,0.045
0.788462,41.310042,0.045
0.788462,41.357741,0.045
0.788462,41.405439,0.045
0.788462,41.453138,0.045
0.788462,41.500837,0.045
0.788462,41.548536,0.045
0.788462,41.596234,0.045
0.788462,41.643933,0.045
0.788462,41.691632,0.045
0.788462,41.739331,0.045
0.788462,41.787029,0.045
0.788462,41.834728,0.045
0.788462,41.882427,0.045
0.788462,41.930126,0.045
0.788462,41.977824,0.045
0.788462,42.025523,0.045
0.788462,42.073222,0.045
0.788462,42.120921,0.045
0.788462,42.168619,0.0450001
0.788462,42.216318,0.0450008
0.788462,42.264017,0.0450041
0.788462,42.311715,0.0450182
0.788462,42.359414,0.0450741
0.788462,42.407113,0.0452723
0.788462,42.454812,0.0459042
0.788462,42.50251,0.047714
0.788462,42.550209,0.0523624
0.788462,42.597908,0.0630517
0.788462,42.645607,0.0850039
0.788462,42.693305,0.1251258
0.788462,42.741004,0.1900532
0.788462,42.788703,0.2823393
0.788462,42.836402,0.3960008
0.788462,42.8841,0.5142182
0.788462,42.931799,0.612134
0.788462,42.979498,0.665338
0.788462,43.027197,0.660768
0.788462,43.074895,0.6041996
0.788462,43.122594,0.5194669
0.788462,43.170293,0.4385744
0.788462,43.217992,0.3866538
0.788462,43.26569,0.3693107
0.788462,43.313389,0.3704311
0.788462,43.361088,0.3634844
0.788462,43.408787,0.3295563
0.788462,43.456485,0.2688398
0.788462,43.504184,0.1974255
0.788462,43.551883,0.134183
0.788462,43.599582,0.0896859
0.788462,43.64728,0.0641456
0.788462,43.694979,0.0520092
0.788462,43.742678,0.0471919
0.788462,43.790377,0.0455854
0.788462,43.838075,0.0451335
0.788462,43.885774,0.045026
0.788462,43.933473,0.0450043
0.788462,43.981172,0.0450006
0.788462,44.02887,0.0450001
0.788462,44.076569,0.045
0.788462,44.124268,0.045
0.788462,44.171967,0.045
0.788462,44.219665,0.045
0.788462,44.267364,0.045
0.788462,44.315063,0.045
0.788462,44.362762,0.045
0.788462,44.41046,0.045
0.788462,44.458159,0.045
0.788462,44.505858,0.045
0.788462,44.553556,0.045
0.788462,44.601255,0.045
0.788462,44.648954,0.045
0.788462,44.696653,0.045
0.788462,44.744351,0.045
0.788462,44.79205,0.045
0.788462,44.839749,0.045
0.788462,44.887448,0.045
0.788462,44.935146,0.045
0.788462,44.982845,0.045
0.788462,45.030544,0.045
0.788462,45.078243,0.045
0.788462,45.125941,0.045
0.788462,45.17364,0.045
0.788462,45.221339,0.045
0.788462,45.269038,0.045
0.788462,45.316736,0.045
0.788462,45.364435,0.045
0.788462,45.412134,0.045
0.788462,45.459833,0.045
0.788462,45.507531,0.045
0.788462,45.55523,0.045
0.788462,45.602929,0.045
0.788462,45.650628,0.045
0.788462,45.698326,0.045
0.788462,45.746025,0.045
0.788462,45.793724,0.045
0.788462,45.841423,0.045
0.788462,45.889121,0.045
0.788462,45.93682,0.045
0.788462,45.984519,0.045
0.788462,46.032218,0.045
0.788462,46.079916,0.045
0.788462,46.127615,0.045
0.788462,46.175314,0.045
0.788462,46.223013,0.045
0.788462,46.270711,0.045
0.788462,46.31841,0.045
0.788462,46.366109,0.045
0.788462,46.413808,0.045
0.788462,46.461506,0.045
0.788462,46.509205,0.045
0.788462,46.556904,0.045
0.788462,46.604603,0.045
0.788462,46.652301,0.045
0.788462,46.7,0.045
0.798077,35.3,0.045
0.798077,35.347699,0.045
0.798077,35.395397,0.045
0.798077,35.443096,0.045
0.798077,35.490795,0.045
0.798077,35.538494,0.045
0.798077,35.586192,0.045
0.798077,35.633891,0.045
0.798077,35.68159,0.045
0.798077,35.729289,0.045
0.798077,35.776987,0.045
0.798077,35.824686,0.045
0.798077,35.872385,0.045
0.798077,35.920084,0.045
0.798077,35.967782,0.045
0.798077,36.015481,0.045
0.798077,36.06318,0.045
0.798077,36.110879,0.045
0.798077,36.158577,0.045
0.798077,36.206276,0.045
0.798077,36.253975,0.045
0.798077,36.301674,0.045
0.798077,36.349372,0.045
0.798077,36.397071,0.045
0.798077,36.44477,0.045
0.798077,36.492469,0.045
0.798077,36.540167,0.045
0.798077,36.587866,0.045
0.798077,36.635565,0.045
0.798077,36.683264,0.045
0.798077,36.730962,0.045
0.798077,36.778661,0.045
0.798077,36.82636,0.045
0.798077,36.874059,0.045
0.798077,36.921757,0.045
0.798077,36.969456,0.045
0.798077,37.017155,0.0450002
0.798077,37.064854,0.0450014
0.798077,37.112552,0.045009
0.798077,37.160251,0.045049
0.798077,37.20795,0.0452327
0.798077,37.255649,0.0459666
0.798077,37.303347,0.0485093
0.798077,37.351046,0.0561362
0.798077,37.398745,0.0758878
0.798077,37.446444,0.1198809
0.798077,37.494142,0.2036676
0.798077,37.541841,0.3388582
0.798077,37.58954,0.520686
0.798077,37.637238,0.7180323
0.798077,37.684937,0.8773085
0.798077,37.732636,0.9446335
0.798077,37.780335,0.8949235
0.798077,37.828033,0.746822
0.798077,37.875732,0.5515322
0.798077,37.923431,0.3645361
0.798077,37.97113,0.2211837
0.798077,38.018828,0.1299072
0.798077,38.066527,0.0807648
0.798077,38.114226,0.0581674
0.798077,38.161925,0.0492372
0.798077,38.209623,0.0461918
0.798077,38.257322,0.045293
0.798077,38.305021,0.045063
0.798077,38.35272,0.0450118
0.798077,38.400418,0.0450019
0.798077,38.448117,0.0450003
0.798077,38.495816,0.045
0.798077,38.543515,0.045
0.798077,38.591213,0.045
0.798077,38.638912,0.045
0.798077,38.686611,0.045
0.798077,38.73431,0.045
0.798077,38.782008,0.045
0.798077,38.829707,0.045
0.798077,38.877406,0.045
0.798077,38.925105,0.045
0.798077,38.972803,0.045
0.798077,39.020502,0.045
0.798077,39.068201,0.045
0.798077,39.1159,0.045
0.798077,39.163598,0.045
0.798077,39.211297,0.045
0.798077,39.258996,0.045
0.798077,39.306695,0.045
0.798077,39.354393,0.045
0.798077,39.402092,0.045
0.798077,39.449791,0.045
0.798077,39.49749,0.045
0.798077,39.545188,0.045
0.798077,39.592887,0.045
0.798077,39.640586,0.045
0.798077,39.688285,0.045
0.798077,39.735983,0.045
0.798077,39.783682,0.045
0.798077,39.831381,0.045
0.798077,39.879079,0.045
0.798077,39.926778,0.045
0.798077,39.974477,0.045
0.798077,40.022176,0.045
0.798077,40.069874,0.045
0.798077,40.117573,0.045
0.798077,40.165272,0.045
0.798077,40.212971,0.045
0.798077,40.260669,0.045
0.798077,40.308368,0.045
0.798077,40.356067,0.045
0.798077,40.403766,0.045
0.798077,40.451464,0.045
0.798077,40.499163,0.045
0.798077,40.546862,0.045
0.798077,40.594561,0.045
0.798077,40.642259,0.045
0.798077,40.689958,0.045
0.798077,40.737657,0.045
0.798077,40.785356,0.045
0.798077,40.833054,0.045
0.798077,40.880753,0.045
0.798077,40.928452,0.045
0.798077,40.976151,0.045
0.798077,41.023849,0.045
0.798077,41.071548,0.045
0.798077,41.119247,0.045
0.798077,41.166946,0.045
0.798077,41.214644,0.045
0.798077,41.262343,0.045
0.798077,41.310042,0.045
0.798077,41.357741,0.045
0.798077,41.405439,0.045
0.798077,41.453138,0.045
0.798077,41.500837,0.045
0.798077,41.548536,0.045
0.798077,41.596234,0.045
0.798077,41.643933,0.045
0.798077,41.691632,0.045
0.798077,41.739331,0.045
0.798077,41.787029,0.045
0.798077,41.834728,0.045
0.798077,41.882427,0.045
0.798077,41.930126,0.045
0.798077,41.977824,0.045
0.798077,42.025523,0.045
0.798077,42.073222,0.045
0.798077,42.120921,0.045
0.798077,42.168619,0.0450002
0.798077,42.216318,0.045001
0.798077,42.264017,0.0450051
0.798077,42.311715,0.0450227
0.798077,42.359414,0.0450909
0.798077,42.407113,0.0453287
0.798077,42.454812,0.0460742
0.798077,42.50251,0.0481726
0.798077,42.550209,0.0534691
0.798077,42.597908,0.0654336
0.798077,42.645607,0.0895591
0.798077,42.693305,0.1328238
0.798077,42.741004,0.2014492
0.798077,42.788703,0.2968959
0.798077,42.836402,0.4115747
0.798077,42.8841,0.5271963
0.798077,42.931799,0.6184622
0.798077,42.979498,0.662097
0.798077,43.027197,0.6474368
0.798077,43.074895,0.5828281
0.798077,43.122594,0.4937468
0.798077,43.170293,0.4126268
0.798077,43.217992,0.3643885
0.798077,43.26569,0.3543054
0.798077,43.313389,0.3654591
0.798077,43.361088,0.3692833
0.798077,43.408787,0.3438158
0.798077,43.456485,0.2868052
0.798077,43.504184,0.2141047
0.798077,43.551883,0.1465149
0.798077,43.599582,0.0971594
0.798077,43.64728,0.0679094
0.798077,43.694979,0.0535965
0.798077,43.742678,0.0477551
0.798077,43.790377,0.0457541
0.798077,43.838075,0.0451762
0.798077,43.885774,0.0450352
0.798077,43.933473,0.045006
0.798077,43.981172,0.0450009
0.798077,44.02887,0.0450001
0.798077,44.076569,0.045
0.798077,44.124268,0.045
0.798077,44.171967,0.045
0.798077,44.219665,0.045
0.798077,44.267364,0.045
0.798077,44.315063,0.045
0.798077,44.362762,0.045
0.798077,44.41046,0.045
0.798077,44.458159,0.045
0.798077,44.505858,0.045
0.798077,44.553556,0.045
0.798077,44.601255,0.045
0.798077,44.648954,0.045
0.798077,44.696653,0.045
0.798077,44.744351,0.045
0.798077,44.79205,0.045
0.798077,44.839749,0.045
0.798077,44.887448,0.045
0.798077,44.935146,0.045
0.798077,44.982845,0.045
0.798077,45.030544,0.045
0.798077,45.078243,0.045
0.798077,45.125941,0.045
0.798077,45.17364,0.045
0.798077,45.221339,0.045
0.798077,45.269038,0.045
0.798077,45.316736,0.045
0.798077,45.364435,0.045
0.798077,45.412134,0.045
0.798077,45.459833,0.045
0.798077,45.507531,0.045
0.798077,45.55523,0.045
0.798077,45.602929,0.045
0.798077,45.650628,0.045
0.798077,45.698326,0.045
0.798077,45.746025,0.045
0.798077,45.793724,0.045
0.798077,45.841423,0.045
0.798077,45.889121,0.045
0.798077,45.93682,0.045
0.798077,45.984519,0.045
0.798077,46.032218,0.045
0.798077,46.079916,0.045
0.798077,46.127615,0.045
0.798077,46.175314,0.045
0.798077,46.223013,0.045
0.798077,46.270711,0.045
0.798077,46.31841,0.045
0.798077,46.366109,0.045
0.798077,46.413808,0.045
0.798077,46.461506,0.045
0.798077,46.509205,0.045
0.798077,46.556904,0.045
0.798077,46.604603,0.045
0.798077,46.652301,0.045
0.798077,46.7,0.045
0.807692,35.3,0.045
0.807692,35.347699,0.045
0.807692,35.395397,0.045
0.807692,35.443096,0.045
0.807692,35.490795,0.045
0.807692,35.538494,0.045
0.807692,35.586192,0.045
0.807692,35.633891,0.045
0.807692,35.68159,0.045
0.807692,35.729289,0.045
0.807692,35.776987,0.045
0.807692,35.824686,0.045
0.807692,35.872385,0.045
0.807692,35.920084,0.045
0.807692,35.967782,0.045
0.807692,36.015481,0.045
0.807692,36.06318,0.045
0.807692,36.110879,0.045
0.807692,36.158577,0.045
0.807692,36.206276,0.045
0.807692,36.253975,0.045
0.807692,36.301674,0.045
0.807692,36.349372,0.045
0.807692,36.397071,0.045
0.807692,36.44477,0.045
0.807692,36.492469,0.045
0.807692,36.540167,0.045
0.807692,36.587866,0.045
0.807692,36.635565,0.045
0.807692,36.683264,0.045
0.807692,36.730962,0.045
0.807692,36.778661,0.045
0.807692,36.82636,0.045
0.807692,36.874059,0.045
0.807692,36.921757,0.045
0.807692,36.969456,0.045
0.807692,37.017155,0.0450001
0.807692,37.064854,0.045001
0.807692,37.112552,0.0450066
0.807692,37.160251,0.0450369
0.807692,37.20795,0.0451793
0.807692,37.255649,0.0457624
0.807692,37.303347,0.0478335
0.807692,37.351046,0.0542041
0.807692,37.398745,0.0711317
0.807692,37.446444,0.1098467
0.807692,37.494142,0.1856503
0.807692,37.541841,0.3116407
0.807692,37.58954,0.4868198
0.807692,37.637238,0.6848774
0.807692,37.684937,0.8549929
0.807692,37.732636,0.9411869
0.807692,37.780335,0.9116603
0.807692,37.828033,0.7775413
0.807692,37.875732,0.5861881
0.807692,37.923431,0.3944598
0.807692,37.97113,0.2422328
0.807692,38.018828,0.1422958
0.807692,38.066527,0.0869509
0.807692,38.114226,0.0608097
0.807692,38.161925,0.0502076
0.807692,38.209623,0.0464993
0.807692,38.257322,0.0453773
0.807692,38.305021,0.045083
0.807692,38.35272,0.045016
0.807692,38.400418,0.0450027
0.807692,38.448117,0.0450004
0.807692,38.495816,0.0450001
0.807692,38.543515,0.045
0.807692,38.591213,0.045
0.807692,38.638912,0.045
0.807692,38.686611,0.045
0.807692,38.73431,0.045
0.807692,38.782008,0.045
0.807692,38.829707,0.045
0.807692,38.877406,0.045
0.807692,38.925105,0.045
0.807692,38.972803,0.045
0.807692,39.020502,0.045
0.807692,39.068201,0.045
0.807692,39.1159,0.045
0.807692,39.163598,0.045
0.807692,39.211297,0.045
0.807692,39.258996,0.045
0.807692,39.306695,0.045
0.807692,39.354393,0.045
0.807692,39.402092,0.045
0.807692,39.449791,0.045
0.807692,39.49749,0.045
0.807692,39.545188,0.045
0.807692,39.592887,0.045
0.807692,39.640586,0.045
0.807692,39.688285,0.045
0.807692,39.735983,0.045
0.807692,39.783682,0.045
0.807692,39.831381,0.045
0.807692,39.879079,0.045
0.807692,39.926778,0.045
0.807692,39.974477,0.045
0.807692,40.022176,0.045
0.807692,40.069874,0.045
0.807692,40.117573,0.045
0.807692,40.165272,0.045
0.807692,40.212971,0.045
0.807692,40.260669,0.045
0.807692,40.308368,0.045
0.807692,40.356067,0.045
0.807692,40.403766,0.045
0.807692,40.451464,0.045
0.807692,40.499163,0.045
0.807692,40.546862,0.045
0.807692,40.594561,0.045
0.807692,40.642259,0.045
0.807692,40.689958,0.045
0.807692,40.737657,0.045
0.807692,40.785356,0.045
0.807692,40.833054,0.045
0.807692,40.880753,0.045
0.807692,40.928452,0.045
0.807692,40.976151,0.045
0.807692,41.023849,0.045
0.807692,41.071548,0.045
0.807692,41.119247,0.045
0.807692,41.166946,0.045
0.807692,41.214644,0.045
0.807692,41.262343,0.045
0.807692,41.310042,0.045
0.807692,41.357741,0.045
0.807692,41.405439,0.045
0.807692,41.453138,0.045
0.807692,41.500837,0.045
0.807692,41.548536,0.045
0.807692,41.596234,0.045
0.807692,41.643933,0.045
0.807692,41.691632,0.045
0.807692,41.739331,0.045
0.807692,41.787029,0.045
0.807692,41.834728,0.045
0.807692,41.882427,0.045
0.807692,41.930126,0.045
0.807692,41.977824,0.045
0.807692,42.025523,0.045
0.807692,42.073222,0.045
0.807692,42.120921,0.045
0.807692,42.168619,0.0450003
0.807692,42.216318,0.0450013
0.807692,42.264017,0.0450065
0.807692,42.311715,0.0450283
0.807692,42.359414,0.0451113
0.807692,42.407113,0.0453958
0.807692,42.454812,0.0462727
0.807692,42.50251,0.0486989
0.807692,42.550209,0.0547164
0.807692,42.597908,0.0680685
0.807692,42.645607,0.0945013
0.807692,42.693305,0.141006
0.807692,42.741004,0.2132929
0.807692,42.788703,0.3116363
0.807692,42.836402,0.4268249
0.807692,42.8841,0.5392224
0.807692,42.931799,0.6233343
0.807692,42.979498,0.6572726
0.807692,43.027197,0.6328778
0.807692,43.074895,0.5609394
0.807692,43.122594,0.4682518
0.807692,43.170293,0.387312
0.807692,43.217992,0.34262
0.807692,43.26569,0.339225
0.807692,43.313389,0.3598194
0.807692,43.361088,0.3742668
0.807692,43.408787,0.3577107
0.807692,43.456485,0.305169
0.807692,43.504184,0.2317851
0.807692,43.551883,0.160014
0.807692,43.599582,0.1055887
0.807692,43.64728,0.0722775
0.807692,43.694979,0.0554903
0.807692,43.742678,0.0484454
0.807692,43.790377,0.0459663
0.807692,43.838075,0.0452314
0.807692,43.885774,0.0450473
0.807692,43.933473,0.0450083
0.807692,43.981172,0.0450012
0.807692,44.02887,0.0450002
0.807692,44.076569,0.045
0.807692,44.124268,0.045
0.807692,44.171967,0.045
0.807692,44.219665,0.045
0.807692,44.267364,0.045
0.807692,44.315063,0.045
0.807692,44.362762,0.045
0.807692,44.41046,0.045
0.807692,44.458159,0.045
0.807692,44.505858,0.045
0.807692,44.553556,0.045
0.807692,44.601255,0.045
0.807692,44.648954,0.045
0.807692,44.696653,0.045
0.807692,44.744351,0.045
0.807692,44.79205,0.045
0.807692,44.839749,0.045
0.807692,44.887448,0.045
0.807692,44.935146,0.045
0.807692,44.982845,0.045
0.807692,45.030544,0.045
0.807692,45.078243,0.045
0.807692,45.125941,0.045
0.807692,45.17364,0.045
0.807692,45.221339,0.045
0.807692,45.269038,0.045
0.807692,45.316736,0.045
0.807692,45.364435,0.045
0.807692,45.412134,0.045
0.807692,45.459833,0.045
0.807692,45.507531,0.045
0.807692,45.55523,0.045
0.807692,45.602929,0.045
0.807692,45.650628,0.045
0.807692,45.698326,0.045
0.807692,45.746025,0.045
0.807692,45.793724,0.045
0.807692,45.841423,0.045
0.807692,45.889121,0.045
0.807692,45.93682,0.045
0.807692,45.984519,0.045
0.807692,46.032218,0.045
0.807692,46.079916,0.045
0.807692,46.127615,0.045
0.807692,46.175314,0.045
0.807692,46.223013,0.045
0.807692,46.270711,0.045
0.807692,46.31841,0.045
0.807692,46.366109,0.045
0.807692,46.413808,0.045
0.807692,46.461506,0.045
0.807692,46.509205,0.045
0.807692,46.556904,0.045
0.807692,46.604603,0.045
0.807692,46.652301,0.045
0.807692,46.7,0.045
0.817308,35.3,0.045
0.817308,35.347699,0.045
0.817308,35.395397,0.045
0.817308,35.443096,0.045
0.817308,35.490795,0.045
0.817308,35.538494,0.045
0.817308,35.586192,0.045
0.817308,35.633891,0.045
0.817308,35.68159,0.045
0.817308,35.729289,0.045
0.817308,35.776987,0.045
0.817308,35.824686,0.045
0.817308,35.872385,0.045
0.817308,35.920084,0.045
0.817308,35.967782,0.045
0.817308,36.015481,0.045
0.817308,36.06318,0.045
0.817308,36.110879,0.045
0.817308,36.158577,0.045
0.817308,36.206276,0.045
0.817308,36.253975,0.045
0.817308,36.301674,0.045
0.817308,36.349372,0.045
0.817308,36.397071,0.045
0.817308,36.44477,0.045
0.817308,36.492469,0.045
0.817308,36.540167,0.045
0.817308,36.587866,0.045
0.817308,36.635565,0.045
0.817308,36.683264,0.045
0.817308,36.730962,0.045
0.817308,36.778661,0.045
0.817308,36.82636,0.045
0.817308,36.874059,0.045
0.817308,36.921757,0.045
0.817308,36.969456,0.045
0.817308,37.017155,0.0450001
0.817308,37.064854,0.0450007
0.817308,37.112552,0.0450049
0.817308,37.160251,0.0450276
0.817308,37.20795,0.0451376
0.817308,37.255649,0.045599
0.817308,37.303347,0.0472787
0.817308,37.351046,0.0525765
0.817308,37.398745,0.0670187
0.817308,37.446444,0.1009303
0.817308,37.494142,0.1691756
0.817308,37.541841,0.2859672
0.817308,37.58954,0.4537076
0.817308,37.637238,0.6508991
0.817308,37.684937,0.8300926
0.817308,37.732636,0.9341486
0.817308,37.780335,0.9251581
0.817308,37.828033,0.8065177
0.817308,37.875732,0.6208802
0.817308,37.923431,0.4256425
0.817308,37.97113,0.2649051
0.817308,38.018828,0.1560417
0.817308,38.066527,0.0940083
0.817308,38.114226,0.0639054
0.817308,38.161925,0.0513744
0.817308,38.209623,0.0468785
0.817308,38.257322,0.0454839
0.817308,38.305021,0.0451089
0.817308,38.35272,0.0450214
0.817308,38.400418,0.0450037
0.817308,38.448117,0.0450006
0.817308,38.495816,0.0450001
0.817308,38.543515,0.045
0.817308,38.591213,0.045
0.817308,38.638912,0.045
0.817308,38.686611,0.045
0.817308,38.73431,0.045
0.817308,38.782008,0.045
0.817308,38.829707,0.045
0.817308,38.877406,0.045
0.817308,38.925105,0.045
0.817308,38.972803,0.045
0.817308,39.020502,0.045
0.817308,39.068201,0.045
0.817308,39.1159,0.045
0.817308,39.163598,0.045
0.817308,39.211297,0.045
0.817308,39.258996,0.045
0.817308,39.306695,0.045
0.817308,39.354393,0.045
0.817308,39.402092,0.045
0.817308,39.449791,0.045
0.817308,39.49749,0.045
0.817308,39.545188,0.045
0.817308,39.592887,0.045
0.817308,39.640586,0.045
0.817308,39.688285,0.045
0.817308,39.735983,0.045
0.817308,39.783682,0.045
0.817308,39.831381,0.045
0.817308,39.879079,0.045
0.817308,39.926778,0.045
0.817308,39.974477,0.045
0.817308,40.022176,0.045
0.817308,40.069874,0.045
0.817308,40.117573,0.045
0.817308,40.165272,0.045
0.817308,40.212971,0.045
0.817308,40.260669,0.045
0.817308,40.308368,0.045
0.817308,40.356067,0.045
0.817308,40.403766,0.045
0.817308,40.451464,0.045
0.817308,40.499163,0.045
0.817308,40.546862,0.045
0.817308,40.594561,0.045
0.817308,40.642259,0.045
0.817308,40.689958,0.045
0.817308,40.737657,0.045
0.817308,40.785356,0.045
0.817308,40.833054,0.045
0.817308,40.880753,0.045
0.817308,40.928452,0.045
0.817308,40.976151,0.045
0.817308,41.023849,0.045
0.817308,41.071548,0.045
0.817308,41.119247,0.045
0.817308,41.166946,0.045
0.817308,41.214644,0.045
0.817308,41.262343,0.045
0.817308,41.310042,0.045
0.817308,41.357741,0.045
0.817308,41.405439,0.045
0.817308,41.453138,0.045
0.817308,41.500837,0.045
0.817308,41.548536,0.045
0.817308,41.596234,0.045
0.817308,41.643933,0.045
0.817308,41.691632,0.045
0.817308,41.739331,0.045
0.817308,41.787029,0.045
0.817308,41.834728,0.045
0.817308,41.882427,0.045
0.817308,41.930126,0.045
0.817308,41.977824,0.045
0.817308,42.025523,0.045
0.817308,42.073222,0.045
0.817308,42.120921,0.0450001
0.817308,42.168619,0.0450003
0.817308,42.216318,0.0450017
0.817308,42.264017,0.0450082
0.817308,42.311715,0.0450351
0.817308,42.359414,0.0451358
0.817308,42.407113,0.0454753
0.817308,42.454812,0.046504
0.817308,42.50251,0.0493011
0.817308,42.550209,0.0561178
0.817308,42.597908,0.0709739
0.817308,42.645607,0.0998456
0.817308,42.693305,0.1496719
0.817308,42.741004,0.2255525
0.817308,42.788703,0.32649
0.817308,42.836402,0.4416544
0.817308,42.8841,0.5502068
0.817308,42.931799,0.6267095
0.817308,42.979498,0.650898
0.817308,43.027197,0.6171911
0.817308,43.074895,0.5386671
