time_min,x_mm,y_mm,surface_temperature_C
30,67.0,27.0,36.04261
30,68.0,27.0,35.77969
30,69.0,27.0,35.51267
30,70.0,27.0,35.24338
30,71.0,27.0,34.97356
30,72.0,27.0,34.70485
30,73.0,27.0,34.43878
30,74.0,27.0,34.17677
30,75.0,27.0,33.92007
30,76.0,27.0,33.66984
30,77.0,27.0,33.42705
30,78.0,27.0,33.19256
30,79.0,27.0,32.96706
30,80.0,27.0,32.75111
30,81.0,27.0,32.54514
30,82.0,27.0,32.34944
30,83.0,27.0,32.16419
30,84.0,27.0,31.98946
30,85.0,27.0,31.82521
30,86.0,27.0,31.67131
30,87.0,27.0,31.52757
30,88.0,27.0,31.3937
30,89.0,27.0,31.26938
30,90.0,27.0,31.15423
30,91.0,27.0,31.04785
30,92.0,27.0,30.9498
30,93.0,27.0,30.85964
30,94.0,27.0,30.77688
30,95.0,27.0,30.70109
30,96.0,27.0,30.63179
30,97.0,27.0,30.56854
30,98.0,27.0,30.5109
30,99.0,27.0,30.45847
30,100.0,27.0,30.41084
30,0.0,28.0,30.41681
30,1.0,28.0,30.41907
30,2.0,28.0,30.42444
30,3.0,28.0,30.43336
30,4.0,28.0,30.4463
30,5.0,28.0,30.46376
30,6.0,28.0,30.48626
30,7.0,28.0,30.51434
30,8.0,28.0,30.54857
30,9.0,28.0,30.58953
30,10.0,28.0,30.63781
30,11.0,28.0,30.69402
30,12.0,28.0,30.75876
30,13.0,28.0,30.83263
30,14.0,28.0,30.91621
30,15.0,28.0,31.01008
30,16.0,28.0,31.11475
30,17.0,28.0,31.23073
30,18.0,28.0,31.35846
30,19.0,28.0,31.49831
30,20.0,28.0,31.65059
30,21.0,28.0,31.8155
30,22.0,28.0,31.99317
30,23.0,28.0,32.18359
30,24.0,28.0,32.38665
30,25.0,28.0,32.6021
30,26.0,28.0,32.82953
30,27.0,28.0,33.06841
30,28.0,28.0,33.31804
30,29.0,28.0,33.57756
30,30.0,28.0,33.84595
30,31.0,28.0,34.12204
30,32.0,28.0,34.40448
30,33.0,28.0,34.69181
30,34.0,28.0,34.98239
30,35.0,28.0,35.27447
30,36.0,28.0,35.5662
30,37.0,28.0,35.85562
30,38.0,28.0,36.1407
30,39.0,28.0,36.41936
30,40.0,28.0,36.68949
30,41.0,28.0,36.94898
30,42.0,28.0,37.19576
30,43.0,28.0,37.4278
30,44.0,28.0,37.64315
30,45.0,28.0,37.83998
30,46.0,28.0,38.01659
30,47.0,28.0,38.17144
30,48.0,28.0,38.30318
30,49.0,28.0,38.41066
30,50.0,28.0,38.49294
30,51.0,28.0,38.54932
30,52.0,28.0,38.57935
30,53.0,28.0,38.58283
30,54.0,28.0,38.55981
30,55.0,28.0,38.51058
30,56.0,28.0,38.4357
30,57.0,28.0,38.33595
30,58.0,28.0,38.21232
30,59.0,28.0,38.06604
30,60.0,28.0,37.8985
30,61.0,28.0,37.71127
30,62.0,28.0,37.50604
30,63.0,28.0,37.28465
30,64.0,28.0,37.049
30,65.0,28.0,36.80106
30,66.0,28.0,36.54283
30,67.0,28.0,36.27634
30,68.0,28.0,36.00358
30,69.0,28.0,35.7265
30,70.0,28.0,35.447
30,71.0,28.0,35.16688
30,72.0,28.0,34.88784
30,73.0,28.0,34.61149
30,74.0,28.0,34.33928
30,75.0,28.0,34.07253
30,76.0,28.0,33.81242
30,77.0,28.0,33.55998
30,78.0,28.0,33.31609
30,79.0,28.0,33.08148
30,80.0,28.0,32.85673
30,81.0,28.0,32.64228
30,82.0,28.0,32.43845
30,83.0,28.0,32.24543
30,84.0,28.0,32.06327
30,85.0,28.0,31.89195
30,86.0,28.0,31.73135
30,87.0,28.0,31.58124
30,88.0,28.0,31.44136
30,89.0,28.0,31.31137
30,90.0,28.0,31.19089
30,91.0,28.0,31.07948
30,92.0,28.0,30.97671
30,93.0,28.0,30.88211
30,94.0,28.0,30.79521
30,95.0,28.0,30.71552
30,96.0,28.0,30.64259
30,97.0,28.0,30.57594
30,98.0,28.0,30.51513
30,99.0,28.0,30.45974
30,100.0,28.0,30.40936
30,0.0,29.0,30.42197
30,1.0,29.0,30.42358
30,2.0,29.0,30.42843
30,3.0,29.0,30.43696
30,4.0,29.0,30.44966
30,5.0,29.0,30.46706
30,6.0,29.0,30.48968
30,7.0,29.0,30.51809
30,8.0,29.0,30.55288
30,9.0,29.0,30.59465
30,10.0,29.0,30.644
30,11.0,29.0,30.70157
30,12.0,29.0,30.76797
30,13.0,29.0,30.84382
30,14.0,29.0,30.92973
30,15.0,29.0,31.02628
30,16.0,29.0,31.13403
30,17.0,29.0,31.25348
30,18.0,29.0,31.38509
30,19.0,29.0,31.52924
30,20.0,29.0,31.68627
30,21.0,29.0,31.85637
30,22.0,29.0,32.03968
30,23.0,29.0,32.23621
30,24.0,29.0,32.44582
30,25.0,29.0,32.66827
30,26.0,29.0,32.90315
30,27.0,29.0,33.1499
30,28.0,29.0,33.4078
30,29.0,29.0,33.67596
30,30.0,29.0,33.95335
30,31.0,29.0,34.23874
30,32.0,29.0,34.53075
30,33.0,29.0,34.82786
30,34.0,29.0,35.12838
30,35.0,29.0,35.43052
30,36.0,29.0,35.73235
30,37.0,29.0,36.03184
30,38.0,29.0,36.3269
30,39.0,29.0,36.61537
30,40.0,29.0,36.89508
30,41.0,29.0,37.16384
30,42.0,29.0,37.4195
30,43.0,29.0,37.65997
30,44.0,29.0,37.88322
30,45.0,29.0,38.08737
30,46.0,29.0,38.27065
30,47.0,29.0,38.43147
30,48.0,29.0,38.56841
30,49.0,29.0,38.6803
30,50.0,29.0,38.76615
30,51.0,29.0,38.82525
30,52.0,29.0,38.85711
30,53.0,29.0,38.86153
30,54.0,29.0,38.83856
30,55.0,29.0,38.78849
30,56.0,29.0,38.71188
30,57.0,29.0,38.60956
30,58.0,29.0,38.48253
30,59.0,29.0,38.33207
30,60.0,29.0,38.1596
30,61.0,29.0,37.96674
30,62.0,29.0,37.75526
30,63.0,29.0,37.52702
30,64.0,29.0,37.28399
30,65.0,29.0,37.02822
30,66.0,29.0,36.76177
30,67.0,29.0,36.48672
30,68.0,29.0,36.20514
30,69.0,29.0,35.91904
30,70.0,29.0,35.63037
30,71.0,29.0,35.34101
30,72.0,29.0,35.05271
30,73.0,29.0,34.76712
30,74.0,29.0,34.48575
30,75.0,29.0,34.20996
30,76.0,29.0,33.94098
30,77.0,29.0,33.67986
30,78.0,29.0,33.42752
30,79.0,29.0,33.18471
30,80.0,29.0,32.95203
30,81.0,29.0,32.72996
30,82.0,29.0,32.5188
30,83.0,29.0,32.31876
30,84.0,29.0,32.12991
30,85.0,29.0,31.95221
30,86.0,29.0,31.78555
30,87.0,29.0,31.62971
30,88.0,29.0,31.4844
30,89.0,29.0,31.34928
30,90.0,29.0,31.22396
30,91.0,29.0,31.108
30,92.0,29.0,31.00095
30,93.0,29.0,30.90234
30,94.0,29.0,30.81166
30,95.0,29.0,30.72845
30,96.0,29.0,30.65221
30,97.0,29.0,30.58247
30,98.0,29.0,30.51877
30,99.0,29.0,30.46069
30,100.0,29.0,30.40781
30,0.0,30.0,30.42712
30,1.0,30.0,30.42821
30,2.0,30.0,30.43263
30,3.0,30.0,30.44086
30,4.0,30.0,30.4534
30,5.0,30.0,30.47078
30,6.0,30.0,30.49356
30,7.0,30.0,30.52231
30,8.0,30.0,30.55764
30,9.0,30.0,30.60015
30,10.0,30.0,30.65049
30,11.0,30.0,30.70928
30,12.0,30.0,30.77716
30,13.0,30.0,30.85477
30,14.0,30.0,30.94274
30,15.0,30.0,31.04165
30,16.0,30.0,31.15208
30,17.0,30.0,31.27455
30,18.0,30.0,31.40953
30,19.0,30.0,31.55742
30,20.0,30.0,31.71854
30,21.0,30.0,31.89313
30,22.0,30.0,32.08131
30,23.0,30.0,32.28309
30,24.0,30.0,32.49835
30,25.0,30.0,32.72683
30,26.0,30.0,32.96812
30,27.0,30.0,33.22164
30,28.0,30.0,33.48667
30,29.0,30.0,33.76229
30,30.0,30.0,34.04744
30,31.0,30.0,34.34086
30,32.0,30.0,34.64114
30,33.0,30.0,34.94672
30,34.0,30.0,35.25586
30,35.0,30.0,35.56671
30,36.0,30.0,35.8773
30,37.0,30.0,36.18554
30,38.0,30.0,36.48927
30,39.0,30.0,36.78628
30,40.0,30.0,37.07433
30,41.0,30.0,37.35116
30,42.0,30.0,37.61458
30,43.0,30.0,37.8624
30,44.0,30.0,38.09257
30,45.0,30.0,38.30312
30,46.0,30.0,38.49224
30,47.0,30.0,38.65829
30,48.0,30.0,38.79981
30,49.0,30.0,38.91558
30,50.0,30.0,39.00459
30,51.0,30.0,39.0661
30,52.0,30.0,39.09961
30,53.0,30.0,39.10489
30,54.0,30.0,39.082
30,55.0,30.0,39.03124
30,56.0,30.0,38.95318
30,57.0,30.0,38.84865
30,58.0,30.0,38.71871
30,59.0,30.0,38.56463
30,60.0,30.0,38.38791
30,61.0,30.0,38.19018
30,62.0,30.0,37.97326
30,63.0,30.0,37.73908
30,64.0,30.0,37.48966
30,65.0,30.0,37.22708
30,66.0,30.0,36.95348
30,67.0,30.0,36.67099
30,68.0,30.0,36.38172
30,69.0,30.0,36.08776
30,70.0,30.0,35.79111
30,71.0,30.0,35.49369
30,72.0,30.0,35.19731
30,73.0,30.0,34.90366
30,74.0,30.0,34.61429
30,75.0,30.0,34.33061
30,76.0,30.0,34.05386
30,77.0,30.0,33.78516
30,78.0,30.0,33.52542
30,79.0,30.0,33.27544
30,80.0,30.0,33.03582
30,81.0,30.0,32.80706
30,82.0,30.0,32.58948
30,83.0,30.0,32.38328
30,84.0,30.0,32.18855
30,85.0,30.0,32.00525
30,86.0,30.0,31.83326
30,87.0,30.0,31.67236
30,88.0,30.0,31.52227
30,89.0,30.0,31.38263
30,90.0,30.0,31.25303
30,91.0,30.0,31.13305
30,92.0,30.0,31.02222
30,93.0,30.0,30.92004
30,94.0,30.0,30.82603
30,95.0,30.0,30.73967
30,96.0,30.0,30.66049
30,97.0,30.0,30.588
30,98.0,30.0,30.52174
30,99.0,30.0,30.46125
30,100.0,30.0,30.40613
30,0.0,31.0,30.43233
30,1.0,31.0,30.43301
30,2.0,31.0,30.43713
30,3.0,31.0,30.44516
30,4.0,31.0,30.45762
30,5.0,31.0,30.47506
30,6.0,31.0,30.49804
30,7.0,31.0,30.52714
30,8.0,31.0,30.56299
30,9.0,31.0,30.6062
30,10.0,31.0,30.65742
30,11.0,31.0,30.7173
30,12.0,31.0,30.78648
30,13.0,31.0,30.86562
30,14.0,31.0,30.95534
30,15.0,31.0,31.05625
30,16.0,31.0,31.16894
30,17.0,31.0,31.29394
30,18.0,31.0,31.43172
30,19.0,31.0,31.5827
30,20.0,31.0,31.74722
30,21.0,31.0,31.9255
30,22.0,31.0,32.11769
30,23.0,31.0,32.3238
30,24.0,31.0,32.5437
30,25.0,31.0,32.77714
30,26.0,31.0,33.0237
30,27.0,31.0,33.2828
30,28.0,31.0,33.55369
30,29.0,31.0,33.83546
30,30.0,31.0,34.12701
30,31.0,31.0,34.42707
30,32.0,31.0,34.73419
30,33.0,31.0,35.04678
30,34.0,31.0,35.36306
30,35.0,31.0,35.68115
30,36.0,31.0,35.99903
30,37.0,31.0,36.31455
30,38.0,31.0,36.62552
30,39.0,31.0,36.92967
30,40.0,31.0,37.22469
30,41.0,31.0,37.5083
30,42.0,31.0,37.77822
30,43.0,31.0,38.03223
30,44.0,31.0,38.26822
30,45.0,31.0,38.48417
30,46.0,31.0,38.67823
30,47.0,31.0,38.84871
30,48.0,31.0,38.99412
30,49.0,31.0,39.11319
30,50.0,31.0,39.20491
30,51.0,31.0,39.26849
30,52.0,31.0,39.30344
30,53.0,31.0,39.30951
30,54.0,31.0,39.28675
30,55.0,31.0,39.23546
30,56.0,31.0,39.15624
30,57.0,31.0,39.04993
30,58.0,31.0,38.91759
30,59.0,31.0,38.76054
30,60.0,31.0,38.58029
30,61.0,31.0,38.37852
30,62.0,31.0,38.15709
30,63.0,31.0,37.91796
30,64.0,31.0,37.6632
30,65.0,31.0,37.39494
30,66.0,31.0,37.11537
30,67.0,31.0,36.82665
30,68.0,31.0,36.53096
30,69.0,31.0,36.23042
30,70.0,31.0,35.92707
30,71.0,31.0,35.62289
30,72.0,31.0,35.31973
30,73.0,31.0,35.01931
30,74.0,31.0,34.72321
30,75.0,31.0,34.43289
30,76.0,31.0,34.14962
30,77.0,31.0,33.87452
30,78.0,31.0,33.60855
30,79.0,31.0,33.3525
30,80.0,31.0,33.10703
30,81.0,31.0,32.87261
30,82.0,31.0,32.64958
30,83.0,31.0,32.43817
30,84.0,31.0,32.23845
30,85.0,31.0,32.05039
30,86.0,31.0,31.87387
30,87.0,31.0,31.70867
30,88.0,31.0,31.55449
30,89.0,31.0,31.41098
30,90.0,31.0,31.27774
30,91.0,31.0,31.15431
30,92.0,31.0,31.04023
30,93.0,31.0,30.93499
30,94.0,31.0,30.83809
30,95.0,31.0,30.74904
30,96.0,31.0,30.66732
30,97.0,31.0,30.59244
30,98.0,31.0,30.52395
30,99.0,31.0,30.46138
30,100.0,31.0,30.4043
30,0.0,32.0,30.4377
30,1.0,32.0,30.43812
30,2.0,32.0,30.44206
30,3.0,32.0,30.45001
30,4.0,32.0,30.4625
30,5.0,32.0,30.48007
30,6.0,32.0,30.50331
30,7.0,32.0,30.5328
30,8.0,32.0,30.56916
30,9.0,32.0,30.61302
30,10.0,32.0,30.66504
30,11.0,32.0,30.72586
30,12.0,32.0,30.79615
30,13.0,32.0,30.87656
30,14.0,32.0,30.96772
30,15.0,32.0,31.07025
30,16.0,32.0,31.18475
30,17.0,32.0,31.31174
30,18.0,32.0,31.45172
30,19.0,32.0,31.60511
30,20.0,32.0,31.77226
30,21.0,32.0,31.95339
30,22.0,32.0,32.14866
30,23.0,32.0,32.35808
30,24.0,32.0,32.58154
30,25.0,32.0,32.81877
30,26.0,32.0,33.06937
30,27.0,32.0,33.33274
30,28.0,32.0,33.60813
30,29.0,32.0,33.89462
30,30.0,32.0,34.1911
30,31.0,32.0,34.49627
30,32.0,32.0,34.80869
30,33.0,32.0,35.12671
30,34.0,32.0,35.44855
30,35.0,32.0,35.77228
30,36.0,32.0,36.09585
30,37.0,32.0,36.41708
30,38.0,32.0,36.73373
30,39.0,32.0,37.0435
30,40.0,32.0,37.34404
30,41.0,32.0,37.633
30,42.0,32.0,37.90809
30,43.0,32.0,38.16702
30,44.0,32.0,38.40765
30,45.0,32.0,38.62793
30,46.0,32.0,38.82595
30,47.0,32.0,38.99999
30,48.0,32.0,39.14855
30,49.0,32.0,39.27032
30,50.0,32.0,39.36425
30,51.0,32.0,39.42956
30,52.0,32.0,39.46572
30,53.0,32.0,39.47249
30,54.0,32.0,39.44991
30,55.0,32.0,39.39829
30,56.0,32.0,39.31822
30,57.0,32.0,39.21056
30,58.0,32.0,39.07639
30,59.0,32.0,38.91705
30,60.0,32.0,38.73406
30,61.0,32.0,38.52915
30,62.0,32.0,38.3042
30,63.0,32.0,38.06119
30,64.0,32.0,37.80224
30,65.0,32.0,37.52952
30,66.0,32.0,37.24523
30,67.0,32.0,36.9516
30,68.0,32.0,36.65083
30,69.0,32.0,36.34508
30,70.0,32.0,36.03643
30,71.0,32.0,35.72689
30,72.0,32.0,35.41834
30,73.0,32.0,35.11253
30,74.0,32.0,34.81109
30,75.0,32.0,34.51547
30,76.0,32.0,34.22698
30,77.0,32.0,33.94677
30,78.0,32.0,33.67581
30,79.0,32.0,33.41491
30,80.0,32.0,33.16473
30,81.0,32.0,32.92576
30,82.0,32.0,32.69836
30,83.0,32.0,32.48273
30,84.0,32.0,32.27898
30,85.0,32.0,32.08706
30,86.0,32.0,31.90686
30,87.0,32.0,31.73816
30,88.0,32.0,31.58065
30,89.0,32.0,31.43399
30,90.0,32.0,31.29775
30,91.0,32.0,31.1715
30,92.0,32.0,31.05473
30,93.0,32.0,30.94697
30,94.0,32.0,30.84769
30,95.0,32.0,30.75639
30,96.0,32.0,30.67256
30,97.0,32.0,30.5957
30,98.0,32.0,30.52534
30,99.0,32.0,30.46101
30,100.0,32.0,30.40229
30,0.0,33.0,30.44333
30,1.0,33.0,30.44366
30,2.0,33.0,30.44757
30,3.0,33.0,30.45559
30,4.0,33.0,30.46823
30,5.0,33.0,30.48604
30,6.0,33.0,30.50961
30,7.0,33.0,30.53952
30,8.0,33.0,30.5764
30,9.0,33.0,30.62089
30,10.0,33.0,30.67362
30,11.0,33.0,30.73526
30,12.0,33.0,30.80646
30,13.0,33.0,30.88788
30,14.0,33.0,30.98016
30,15.0,33.0,31.08392
30,16.0,33.0,31.19975
30,17.0,33.0,31.32819
30,18.0,33.0,31.46973
30,19.0,33.0,31.62481
30,20.0,33.0,31.79376
30,21.0,33.0,31.97685
30,22.0,33.0,32.17421
30,23.0,33.0,32.38587
30,24.0,33.0,32.61172
30,25.0,33.0,32.8515
30,26.0,33.0,33.10481
30,27.0,33.0,33.37106
30,28.0,33.0,33.64949
30,29.0,33.0,33.93918
30,30.0,33.0,34.23902
30,31.0,33.0,34.54769
30,32.0,33.0,34.86374
30,33.0,33.0,35.18552
30,34.0,33.0,35.51122
30,35.0,33.0,35.83889
30,36.0,33.0,36.16645
30,37.0,33.0,36.49172
30,38.0,33.0,36.81241
30,39.0,33.0,37.12618
30,40.0,33.0,37.43067
30,41.0,33.0,37.7235
30,42.0,33.0,38.00231
30,43.0,33.0,38.26483
30,44.0,33.0,38.50886
30,45.0,33.0,38.73231
30,46.0,33.0,38.93326
30,47.0,33.0,39.10996
30,48.0,33.0,39.26087
30,49.0,33.0,39.38468
30,50.0,33.0,39.48032
30,51.0,33.0,39.54697
30,52.0,33.0,39.58411
30,53.0,33.0,39.59149
30,54.0,33.0,39.56915
30,55.0,33.0,39.51739
30,56.0,33.0,39.43681
30,57.0,33.0,39.32827
30,58.0,33.0,39.19287
30,59.0,33.0,39.03195
30,60.0,33.0,38.84707
30,61.0,33.0,38.63997
30,62.0,33.0,38.41252
30,63.0,33.0,38.16678
30,64.0,33.0,37.90485
30,65.0,33.0,37.62894
30,66.0,33.0,37.34128
30,67.0,33.0,37.04412
30,68.0,33.0,36.7397
30,69.0,33.0,36.43019
30,70.0,33.0,36.11771
30,71.0,33.0,35.80428
30,72.0,33.0,35.49181
30,73.0,33.0,35.18209
30,74.0,33.0,34.87673
30,75.0,33.0,34.57724
30,76.0,33.0,34.28494
30,77.0,33.0,34.00097
30,78.0,33.0,33.72633
30,79.0,33.0,33.46185
30,80.0,33.0,33.20818
30,81.0,33.0,32.96583
30,82.0,33.0,32.73516
30,83.0,33.0,32.51639
30,84.0,33.0,32.30961
30,85.0,33.0,32.1148
30,86.0,33.0,31.93182
30,87.0,33.0,31.76046
30,88.0,33.0,31.60043
30,89.0,33.0,31.45135
30,90.0,33.0,31.31282
30,91.0,33.0,31.18438
30,92.0,33.0,31.06555
30,93.0,33.0,30.95582
30,94.0,33.0,30.85469
30,95.0,33.0,30.76162
30,96.0,33.0,30.67613
30,97.0,33.0,30.5977
30,98.0,33.0,30.52585
30,99.0,33.0,30.46013
30,100.0,33.0,30.4001
30,0.0,34.0,30.44939
30,1.0,34.0,30.4498
30,2.0,34.0,30.45388
30,3.0,34.0,30.46212
30,4.0,34.0,30.47506
30,5.0,34.0,30.49324
30,6.0,34.0,30.51724
30,7.0,34.0,30.54764
30,8.0,34.0,30.58508
30,9.0,34.0,30.63016
30,10.0,34.0,30.68355
30,11.0,34.0,30.74588
30,12.0,34.0,30.81782
30,13.0,34.0,30.9
30,14.0,34.0,30.99308
30,15.0,34.0,31.09766
30,16.0,34.0,31.21433
30,17.0,34.0,31.34364
30,18.0,34.0,31.48609
30,19.0,34.0,31.64209
30,20.0,34.0,31.81201
30,21.0,34.0,31.99611
30,22.0,34.0,32.19452
30,23.0,34.0,32.40729
30,24.0,34.0,32.63431
30,25.0,34.0,32.87534
30,26.0,34.0,33.12997
30,27.0,34.0,33.39763
30,28.0,34.0,33.67757
30,29.0,34.0,33.96886
30,30.0,34.0,34.27039
30,31.0,34.0,34.58086
30,32.0,34.0,34.89881
30,33.0,34.0,35.22257
30,34.0,34.0,35.55035
30,35.0,34.0,35.88018
30,36.0,34.0,36.20996
30,37.0,34.0,36.5375
30,38.0,34.0,36.86049
30,39.0,34.0,37.17658
30,40.0,34.0,37.48339
30,41.0,34.0,37.7785
30,42.0,34.0,38.05957
30,43.0,34.0,38.32427
30,44.0,34.0,38.57038
30,45.0,34.0,38.79582
30,46.0,34.0,38.99862
30,47.0,34.0,39.17702
30,48.0,34.0,39.32947
30,49.0,34.0,39.45464
30,50.0,34.0,39.55143
30,51.0,34.0,39.61904
30,52.0,34.0,39.65692
30,53.0,34.0,39.66482
30,54.0,34.0,39.64276
30,55.0,34.0,39.59106
30,56.0,34.0,39.51032
30,57.0,34.0,39.40138
30,58.0,34.0,39.26537
30,59.0,34.0,39.10364
30,60.0,34.0,38.91773
30,61.0,34.0,38.7094
30,62.0,34.0,38.48056
30,63.0,34.0,38.23325
30,64.0,34.0,37.9696
30,65.0,34.0,37.69183
30,66.0,34.0,37.40219
30,67.0,34.0,37.10295
30,68.0,34.0,36.79635
30,69.0,34.0,36.48459
30,70.0,34.0,36.1698
30,71.0,34.0,35.85402
30,72.0,34.0,35.53917
30,73.0,34.0,35.22704
30,74.0,34.0,34.91929
30,75.0,34.0,34.61741
30,76.0,34.0,34.32272
30,77.0,34.0,34.03641
30,78.0,34.0,33.75946
30,79.0,34.0,33.49271
30,80.0,34.0,33.23682
30,81.0,34.0,32.99231
30,82.0,34.0,32.75954
30,83.0,34.0,32.53873
30,84.0,34.0,32.32997
30,85.0,34.0,32.13325
30,86.0,34.0,31.94843
30,87.0,34.0,31.7753
30,88.0,34.0,31.61356
30,89.0,34.0,31.46285
30,90.0,34.0,31.32274
30,91.0,34.0,31.1928
30,92.0,34.0,31.07253
30,93.0,34.0,30.96142
30,94.0,34.0,30.85897
30,95.0,34.0,30.76465
30,96.0,34.0,30.67796
30,97.0,34.0,30.59839
30,98.0,34.0,30.52546
30,99.0,34.0,30.45871
30,100.0,34.0,30.39771
30,0.0,35.0,30.45603
30,1.0,35.0,30.45675
30,2.0,35.0,30.4612
30,3.0,35.0,30.46987
30,4.0,35.0,30.48328
30,5.0,35.0,30.50198
30,6.0,35.0,30.52654
30,7.0,35.0,30.55754
30,8.0,35.0,30.59558
30,9.0,35.0,30.64128
30,10.0,35.0,30.69527
30,11.0,35.0,30.7582
30,12.0,35.0,30.8307
30,13.0,35.0,30.91342
30,14.0,35.0,31.00697
30,15.0,35.0,31.11197
30,16.0,35.0,31.22901
30,17.0,35.0,31.35861
30,18.0,35.0,31.50128
30,19.0,35.0,31.65745
30,20.0,35.0,31.82746
30,21.0,35.0,32.01159
30,22.0,35.0,32.20998
30,23.0,35.0,32.42269
30,24.0,35.0,32.64962
30,25.0,35.0,32.89053
30,26.0,35.0,33.14504
30,27.0,35.0,33.41258
30,28.0,35.0,33.69243
30,29.0,35.0,33.98365
30,30.0,35.0,34.28516
30,31.0,35.0,34.59567
30,32.0,35.0,34.91371
30,33.0,35.0,35.23763
30,34.0,35.0,35.56564
30,35.0,35.0,35.89577
30,36.0,35.0,36.22593
30,37.0,35.0,36.55391
30,38.0,35.0,36.87742
30,39.0,35.0,37.19408
30,40.0,35.0,37.50152
30,41.0,35.0,37.79731
30,42.0,35.0,38.07908
30,43.0,35.0,38.34451
30,44.0,35.0,38.59137
30,45.0,35.0,38.81755
30,46.0,35.0,39.0211
30,47.0,35.0,39.20022
30,48.0,35.0,39.35336
30,49.0,35.0,39.47918
30,50.0,35.0,39.57657
30,51.0,35.0,39.64473
30,52.0,35.0,39.68309
30,53.0,35.0,39.69141
30,54.0,35.0,39.66969
30,55.0,35.0,39.61826
30,56.0,35.0,39.5377
30,57.0,35.0,39.42887
30,58.0,35.0,39.29289
30,59.0,35.0,39.13109
30,60.0,35.0,38.94505
30,61.0,35.0,38.7365
30,62.0,35.0,38.50737
30,63.0,35.0,38.25969
30,64.0,35.0,37.99561
30,65.0,35.0,37.71734
30,66.0,35.0,37.42715
30,67.0,35.0,37.12729
30,68.0,35.0,36.82003
30,69.0,35.0,36.50756
30,70.0,35.0,36.19203
30,71.0,35.0,35.87546
30,72.0,35.0,35.55979
30,73.0,35.0,35.24682
30,74.0,35.0,34.93821
30,75.0,35.0,34.63544
30,76.0,35.0,34.33986
30,77.0,35.0,34.05264
30,78.0,35.0,33.77477
30,79.0,35.0,33.5071
30,80.0,35.0,33.2503
30,81.0,35.0,33.00487
30,82.0,35.0,32.77119
30,83.0,35.0,32.54947
30,84.0,35.0,32.33981
30,85.0,35.0,32.14219
30,86.0,35.0,31.95649
30,87.0,35.0,31.78249
30,88.0,35.0,31.61989
30,89.0,35.0,31.46833
30,90.0,35.0,31.3274
30,91.0,35.0,31.19665
30,92.0,35.0,31.07558
30,93.0,35.0,30.9637
30,94.0,35.0,30.86049
30,95.0,35.0,30.76543
30,96.0,35.0,30.67802
30,97.0,35.0,30.59775
30,98.0,35.0,30.52415
30,99.0,35.0,30.45675
30,100.0,35.0,30.39512
30,0.0,36.0,30.46348
30,1.0,36.0,30.46475
30,2.0,36.0,30.4698
30,3.0,36.0,30.47912
30,4.0,36.0,30.49323
30,5.0,36.0,30.51264
30,6.0,36.0,30.53792
30,7.0,36.0,30.56964
30,8.0,36.0,30.60838
30,9.0,36.0,30.65474
30,10.0,36.0,30.70933
30,11.0,36.0,30.77278
30,12.0,36.0,30.84571
30,13.0,36.0,30.92873
30,14.0,36.0,31.02247
30,15.0,36.0,31.12751
30,16.0,36.0,31.24442
30,17.0,36.0,31.37375
30,18.0,36.0,31.51597
30,19.0,36.0,31.67151
30,20.0,36.0,31.84073
30,21.0,36.0,32.0239
30,22.0,36.0,32.22118
30,23.0,36.0,32.43262
30,24.0,36.0,32.65816
30,25.0,36.0,32.89757
30,26.0,36.0,33.15048
30,27.0,36.0,33.41634
30,28.0,36.0,33.69445
30,29.0,36.0,33.98391
30,30.0,36.0,34.28363
30,31.0,36.0,34.59235
30,32.0,36.0,34.90863
30,33.0,36.0,35.23084
30,34.0,36.0,35.55719
30,35.0,36.0,35.88573
30,36.0,36.0,36.21438
30,37.0,36.0,36.54094
30,38.0,36.0,36.86314
30,39.0,36.0,37.1786
30,40.0,36.0,37.48494
30,41.0,36.0,37.77975
30,42.0,36.0,38.06066
30,43.0,36.0,38.32535
30,44.0,36.0,38.57159
30,45.0,36.0,38.79726
30,46.0,36.0,39.00041
30,47.0,36.0,39.17926
30,48.0,36.0,39.33223
30,49.0,36.0,39.45798
30,50.0,36.0,39.55541
30,51.0,36.0,39.6237
30,52.0,36.0,39.66228
30,53.0,36.0,39.67091
30,54.0,36.0,39.64959
30,55.0,36.0,39.59862
30,56.0,36.0,39.5186
30,57.0,36.0,39.41037
30,58.0,36.0,39.27504
30,59.0,36.0,39.11396
30,60.0,36.0,38.92867
30,61.0,36.0,38.72091
30,62.0,36.0,38.4926
30,63.0,36.0,38.24577
30,64.0,36.0,37.98255
30,65.0,36.0,37.70516
30,66.0,36.0,37.41584
30,67.0,36.0,37.11685
30,68.0,36.0,36.81045
30,69.0,36.0,36.49883
30,70.0,36.0,36.18411
30,71.0,36.0,35.86834
30,72.0,36.0,35.55344
30,73.0,36.0,35.2412
30,74.0,36.0,34.93327
30,75.0,36.0,34.63114
30,76.0,36.0,34.33616
30,77.0,36.0,34.04948
30,78.0,36.0,33.77211
30,79.0,36.0,33.50488
30,80.0,36.0,33.24847
30,81.0,36.0,33.00338
30,82.0,36.0,32.76998
30,83.0,36.0,32.54849
30,84.0,36.0,32.33902
30,85.0,36.0,32.14153
30,86.0,36.0,31.95592
30,87.0,36.0,31.78196
30,88.0,36.0,31.61935
30,89.0,36.0,31.46775
