x_um,y_um,LiF2_minus_relative_signal,C2HO_minus_relative_signal
15.4362,85.2349,0.3846,0.08239
16.1074,85.2349,0.3874,0.08452
16.7785,85.2349,0.40475,0.08056
17.4497,85.2349,0.46829,0.05308
18.1208,85.2349,0.42539,0.08698
18.7919,85.2349,0.47099,0.07407
19.4631,85.2349,0.50847,0.06805
20.1342,85.2349,0.42681,0.13058
20.8054,85.2349,0.40746,0.16084
21.4765,85.2349,0.48774,0.13798
22.1477,85.2349,0.48783,0.16174
22.8188,85.2349,0.52293,0.16791
23.4899,85.2349,0.39941,0.2638
24.1611,85.2349,0.46145,0.25795
24.8322,85.2349,0.53039,0.24924
25.5034,85.2349,0.51314,0.28898
26.1745,85.2349,0.51898,0.3161
26.8456,85.2349,0.55359,0.32699
27.5168,85.2349,0.5711,0.34668
28.1879,85.2349,0.56219,0.37991
28.8591,85.2349,0.60106,0.38504
29.5302,85.2349,0.54216,0.44247
30.2013,85.2349,0.58876,0.43891
30.8725,85.2349,0.58669,0.45965
31.5436,85.2349,0.54094,0.5016
32.2148,85.2349,0.624,0.46871
32.8859,85.2349,0.56924,0.50887
33.557,85.2349,0.58768,0.50477
34.2282,85.2349,0.63068,0.48335
34.8993,85.2349,0.65172,0.47048
35.5705,85.2349,0.54429,0.52539
36.2416,85.2349,0.53154,0.52431
36.9128,85.2349,0.54992,0.50276
37.5839,85.2349,0.55552,0.48538
38.255,85.2349,0.48475,0.50783
38.9262,85.2349,0.523,0.46751
39.5973,85.2349,0.46113,0.48099
40.2685,85.2349,0.47506,0.45098
40.9396,85.2349,0.48014,0.42497
41.6107,85.2349,0.39529,0.44841
42.2819,85.2349,0.38084,0.43272
42.953,85.2349,0.38267,0.4084
43.6242,85.2349,0.31971,0.42091
44.2953,85.2349,0.30294,0.409
44.9664,85.2349,0.23417,0.42757
45.6376,85.2349,0.29125,0.3782
46.3087,85.2349,0.25787,0.38131
46.9799,85.2349,0.1929,0.40448
47.651,85.2349,0.2765,0.34785
48.3221,85.2349,0.25816,0.35073
48.9933,85.2349,0.21444,0.37072
49.6644,85.2349,0.22656,0.36279
50.3356,85.2349,0.18538,0.38758
51.0067,85.2349,0.20307,0.38281
51.6779,85.2349,0.20902,0.38761
52.349,85.2349,0.15324,0.42967
53.0201,85.2349,0.21101,0.41149
53.6913,85.2349,0.25569,0.40324
54.3624,85.2349,0.27189,0.41327
55.0336,85.2349,0.21501,0.46609
55.7047,85.2349,0.19874,0.49831
56.3758,85.2349,0.27948,0.4783
57.047,85.2349,0.29237,0.49731
57.7181,85.2349,0.3119,0.51364
58.3893,85.2349,0.30567,0.54494
59.0604,85.2349,0.34073,0.55362
59.7315,85.2349,0.37001,0.56546
60.4027,85.2349,0.37318,0.59141
61.0738,85.2349,0.35215,0.63005
61.745,85.2349,0.40773,0.62505
62.4161,85.2349,0.36659,0.67236
63.0872,85.2349,0.40375,0.67447
63.7584,85.2349,0.46537,0.661
64.4295,85.2349,0.50262,0.65881
65.1007,85.2349,0.47344,0.69105
65.7718,85.2349,0.38932,0.75116
66.443,85.2349,0.46494,0.71974
67.1141,85.2349,0.48443,0.71657
67.7852,85.2349,0.46506,0.732
68.4564,85.2349,0.4722,0.72968
69.1275,85.2349,0.44099,0.74565
69.7987,85.2349,0.4014,0.76331
70.4698,85.2349,0.42274,0.74425
71.1409,85.2349,0.45206,0.71801
71.8121,85.2349,0.44353,0.71018
72.4832,85.2349,0.40641,0.71581
73.1544,85.2349,0.40295,0.70054
73.8255,85.2349,0.39306,0.68687
74.4966,85.2349,0.23183,0.75554
75.1678,85.2349,0.38734,0.64684
75.8389,85.2349,0.34742,0.6455
76.5101,85.2349,0.29933,0.64779
77.1812,85.2349,0.29198,0.62683
77.8523,85.2349,0.35592,0.56593
78.5235,85.2349,0.30608,0.56812
79.1946,85.2349,0.28782,0.55291
79.8658,85.2349,0.34134,0.49823
80.5369,85.2349,0.23897,0.53071
81.2081,85.2349,0.24235,0.50522
81.8792,85.2349,0.24572,0.48068
82.5503,85.2349,0.27547,0.44253
83.2215,85.2349,0.19205,0.46841
83.8926,85.2349,0.26441,0.409
84.5638,85.2349,0.18327,0.43613
85.2349,85.2349,0.23475,0.39091
85.906,85.2349,0.18183,0.40498
86.5772,85.2349,0.21159,0.37439
87.2483,85.2349,0.2054,0.36499
87.9195,85.2349,0.15233,0.38278
88.5906,85.2349,0.26722,0.30836
89.2617,85.2349,0.217,0.32661
89.9329,85.2349,0.25195,0.29842
90.604,85.2349,0.29231,0.26797
91.2752,85.2349,0.3035,0.25436
91.9463,85.2349,0.20652,0.30133
92.6174,85.2349,0.22427,0.28498
93.2886,85.2349,0.21913,0.28162
93.9597,85.2349,0.22538,0.27212
94.6309,85.2349,0.17296,0.29529
95.302,85.2349,0.15468,0.2995
95.9732,85.2349,0.18872,0.27456
96.6443,85.2349,0.18918,0.26814
97.3154,85.2349,0.14559,0.286
97.9866,85.2349,0.16013,0.27136
98.6577,85.2349,0.13738,0.27718
99.3289,85.2349,0.14736,0.26457
100.0,85.2349,0.13227,0.26564
0.0,85.906,0.21752,0.16441
0.6711,85.906,0.22581,0.16835
1.3423,85.906,0.21167,0.18386
2.0134,85.906,0.23453,0.17783
2.6846,85.906,0.25807,0.17037
3.3557,85.906,0.30613,0.14817
4.0268,85.906,0.27424,0.16924
4.698,85.906,0.31662,0.1479
5.3691,85.906,0.29816,0.15924
6.0403,85.906,0.3035,0.15628
6.7114,85.906,0.31949,0.1464
7.3826,85.906,0.30334,0.15347
8.0537,85.906,0.28783,0.15939
8.7248,85.906,0.33566,0.12951
9.396,85.906,0.37789,0.10227
10.0671,85.906,0.36019,0.10804
10.7383,85.906,0.44592,0.05629
11.4094,85.906,0.38723,0.0849
12.0805,85.906,0.44351,0.05003
12.7517,85.906,0.37924,0.08271
13.4228,85.906,0.39369,0.07253
14.094,85.906,0.41927,0.05725
14.7651,85.906,0.35962,0.0906
15.4362,85.906,0.39802,0.07101
16.1074,85.906,0.43406,0.05446
16.7785,85.906,0.37218,0.09418
17.4497,85.906,0.38034,0.09704
18.1208,85.906,0.34445,0.12653
18.7919,85.906,0.47043,0.06835
19.4631,85.906,0.37995,0.13268
20.1342,85.906,0.48126,0.09277
20.8054,85.906,0.41688,0.1471
21.4765,85.906,0.46067,0.1435
22.1477,85.906,0.43492,0.1805
22.8188,85.906,0.53193,0.15111
23.4899,85.906,0.50225,0.19364
24.1611,85.906,0.46494,0.24167
24.8322,85.906,0.45652,0.27459
25.5034,85.906,0.49709,0.28088
26.1745,85.906,0.46767,0.32622
26.8456,85.906,0.47376,0.35162
27.5168,85.906,0.59426,0.31283
28.1879,85.906,0.56061,0.35858
28.8591,85.906,0.57999,0.37337
29.5302,85.906,0.5503,0.41353
30.2013,85.906,0.53769,0.44193
30.8725,85.906,0.5912,0.43099
31.5436,85.906,0.59699,0.44365
32.2148,85.906,0.58078,0.46538
32.8859,85.906,0.55012,0.49181
33.557,85.906,0.60391,0.46789
34.2282,85.906,0.57952,0.48388
34.8993,85.906,0.54358,0.50281
35.5705,85.906,0.53893,0.50096
36.2416,85.906,0.57512,0.47317
36.9128,85.906,0.55958,0.47106
37.5839,85.906,0.50426,0.48826
38.255,85.906,0.54048,0.45216
38.9262,85.906,0.59417,0.40423
39.5973,85.906,0.50391,0.43451
40.2685,85.906,0.42299,0.4583
40.9396,85.906,0.44679,0.42303
41.6107,85.906,0.39194,0.43098
42.2819,85.906,0.3714,0.41985
42.953,85.906,0.37571,0.39531
43.6242,85.906,0.41852,0.3502
44.2953,85.906,0.33071,0.37882
44.9664,85.906,0.26434,0.39708
45.6376,85.906,0.30885,0.35563
46.3087,85.906,0.29586,0.34826
46.9799,85.906,0.2355,0.36961
47.651,85.906,0.23682,0.35931
48.3221,85.906,0.23936,0.35111
48.9933,85.906,0.25661,0.33763
49.6644,85.906,0.19786,0.36933
50.3356,85.906,0.2112,0.364
51.0067,85.906,0.1983,0.37623
51.6779,85.906,0.2313,0.36591
52.349,85.906,0.20571,0.39098
53.0201,85.906,0.26172,0.37344
53.6913,85.906,0.24003,0.40161
54.3624,85.906,0.27955,0.39814
55.0336,85.906,0.30873,0.40253
55.7047,85.906,0.28501,0.43816
56.3758,85.906,0.28729,0.46094
57.047,85.906,0.24508,0.5097
57.7181,85.906,0.30499,0.50271
58.3893,85.906,0.29138,0.53717
59.0604,85.906,0.30356,0.5576
59.7315,85.906,0.35632,0.55543
60.4027,85.906,0.37672,0.57085
61.0738,85.906,0.38078,0.5946
61.745,85.906,0.39011,0.61437
62.4161,85.906,0.37544,0.6461
63.0872,85.906,0.4043,0.65199
63.7584,85.906,0.39243,0.67857
64.4295,85.906,0.3859,0.70002
65.1007,85.906,0.4495,0.68012
65.7718,85.906,0.41677,0.71117
66.443,85.906,0.51882,0.66465
67.1141,85.906,0.43734,0.71724
67.7852,85.906,0.42305,0.72963
68.4564,85.906,0.40187,0.74294
69.1275,85.906,0.44864,0.7156
69.7987,85.906,0.43882,0.71683
70.4698,85.906,0.44183,0.70817
71.1409,85.906,0.40714,0.71778
71.8121,85.906,0.39687,0.71133
72.4832,85.906,0.4107,0.68917
73.1544,85.906,0.4033,0.67668
73.8255,85.906,0.35433,0.68538
74.4966,85.906,0.26147,0.71681
75.1678,85.906,0.34838,0.64701
75.8389,85.906,0.29723,0.65274
76.5101,85.906,0.21214,0.67646
77.1812,85.906,0.31546,0.59494
77.8523,85.906,0.27517,0.59285
78.5235,85.906,0.27763,0.56692
79.1946,85.906,0.27657,0.5431
79.8658,85.906,0.23214,0.54373
80.5369,85.906,0.29512,0.48528
81.2081,85.906,0.27796,0.47208
81.8792,85.906,0.21677,0.48422
82.5503,85.906,0.20286,0.47112
83.2215,85.906,0.22839,0.43724
83.8926,85.906,0.17902,0.44613
84.5638,85.906,0.25071,0.38903
85.2349,85.906,0.21613,0.39219
85.906,85.906,0.22399,0.37303
86.5772,85.906,0.14604,0.40274
87.2483,85.906,0.19678,0.36215
87.9195,85.906,0.23085,0.3319
88.5906,85.906,0.25256,0.30954
89.2617,85.906,0.20302,0.32767
89.9329,85.906,0.18954,0.32659
90.604,85.906,0.23508,0.29344
91.2752,85.906,0.23198,0.28789
91.9463,85.906,0.27127,0.25929
92.6174,85.906,0.22225,0.2801
93.2886,85.906,0.18091,0.2969
93.9597,85.906,0.24408,0.25582
94.6309,85.906,0.23027,0.25757
95.302,85.906,0.21649,0.25929
95.9732,85.906,0.15693,0.28635
96.6443,85.906,0.14544,0.28659
97.3154,85.906,0.21618,0.24097
97.9866,85.906,0.14668,0.27303
98.6577,85.906,0.17748,0.24916
99.3289,85.906,0.19032,0.23502
100.0,85.906,0.10742,0.27383
0.0,86.5772,0.16233,0.18935
0.6711,86.5772,0.20518,0.17378
1.3423,86.5772,0.19174,0.18865
2.0134,86.5772,0.25212,0.16158
2.6846,86.5772,0.22915,0.17982
3.3557,86.5772,0.25519,0.16979
4.0268,86.5772,0.25548,0.17298
4.698,86.5772,0.30883,0.14562
5.3691,86.5772,0.30133,0.15099
6.0403,86.5772,0.3446,0.12714
6.7114,86.5772,0.30209,0.14998
7.3826,86.5772,0.25691,0.17343
8.0537,86.5772,0.3827,0.10119
8.7248,86.5772,0.32274,0.1315
9.396,86.5772,0.38959,0.09093
10.0671,86.5772,0.38789,0.08816
10.7383,86.5772,0.30186,0.13214
11.4094,86.5772,0.36458,0.09365
12.0805,86.5772,0.34994,0.09845
12.7517,86.5772,0.36752,0.08593
13.4228,86.5772,0.39088,0.07099
14.094,86.5772,0.36428,0.08481
14.7651,86.5772,0.35507,0.0902
15.4362,86.5772,0.4172,0.05739
16.1074,86.5772,0.35695,0.09417
16.7785,86.5772,0.3976,0.0767
17.4497,86.5772,0.36502,0.10182
18.1208,86.5772,0.43773,0.07051
18.7919,86.5772,0.40566,0.09951
19.4631,86.5772,0.4619,0.08162
20.1342,86.5772,0.41596,0.12263
20.8054,86.5772,0.37074,0.16535
21.4765,86.5772,0.41026,0.16302
22.1477,86.5772,0.4277,0.17485
22.8188,86.5772,0.45253,0.18426
23.4899,86.5772,0.37287,0.25318
24.1611,86.5772,0.39613,0.26613
24.8322,86.5772,0.45118,0.26233
25.5034,86.5772,0.43232,0.30011
26.1745,86.5772,0.49307,0.29386
26.8456,86.5772,0.54716,0.2911
27.5168,86.5772,0.53565,0.32417
28.1879,86.5772,0.52029,0.35836
28.8591,86.5772,0.49228,0.39816
29.5302,86.5772,0.50782,0.41199
30.2013,86.5772,0.5859,0.38893
30.8725,86.5772,0.58411,0.40776
31.5436,86.5772,0.5648,0.43357
32.2148,86.5772,0.53909,0.45997
32.8859,86.5772,0.57479,0.44911
33.557,86.5772,0.57145,0.45667
34.2282,86.5772,0.55568,0.46783
34.8993,86.5772,0.52879,0.48186
35.5705,86.5772,0.55762,0.46173
36.2416,86.5772,0.49043,0.49185
36.9128,86.5772,0.57925,0.43244
37.5839,86.5772,0.54999,0.43598
38.255,86.5772,0.45693,0.47262
38.9262,86.5772,0.50837,0.42701
39.5973,86.5772,0.46266,0.43372
40.2685,86.5772,0.47931,0.40456
40.9396,86.5772,0.42901,0.41174
41.6107,86.5772,0.38986,0.4123
42.2819,86.5772,0.30695,0.43715
42.953,86.5772,0.34331,0.39615
43.6242,86.5772,0.3601,0.36679
44.2953,86.5772,0.32257,0.36873
44.9664,86.5772,0.30315,0.36208
45.6376,86.5772,0.28829,0.35469
46.3087,86.5772,0.29434,0.33774
46.9799,86.5772,0.31713,0.31378
47.651,86.5772,0.3109,0.30843
48.3221,86.5772,0.29556,0.31077
48.9933,86.5772,0.2265,0.3457
49.6644,86.5772,0.19148,0.36456
50.3356,86.5772,0.27793,0.3188
51.0067,86.5772,0.21832,0.35702
51.6779,86.5772,0.23292,0.35681
52.349,86.5772,0.20307,0.38399
53.0201,86.5772,0.21894,0.38836
53.6913,86.5772,0.20172,0.41353
54.3624,86.5772,0.22502,0.41843
55.0336,86.5772,0.22612,0.43767
55.7047,86.5772,0.21383,0.46611
56.3758,86.5772,0.27692,0.45418
57.047,86.5772,0.29289,0.46962
57.7181,86.5772,0.22522,0.53242
58.3893,86.5772,0.33219,0.49882
59.0604,86.5772,0.32804,0.52718
59.7315,86.5772,0.33124,0.5514
60.4027,86.5772,0.3134,0.58691
61.0738,86.5772,0.4319,0.54599
61.745,86.5772,0.33139,0.62568
62.4161,86.5772,0.43912,0.5884
63.0872,86.5772,0.45028,0.60316
63.7584,86.5772,0.37735,0.66276
64.4295,86.5772,0.43293,0.6489
65.1007,86.5772,0.48252,0.63609
65.7718,86.5772,0.45117,0.66577
66.443,86.5772,0.45219,0.67489
67.1141,86.5772,0.45484,0.6804
67.7852,86.5772,0.4433,0.69103
68.4564,86.5772,0.4275,0.70125
69.1275,86.5772,0.48425,0.66839
69.7987,86.5772,0.35152,0.73804
70.4698,86.5772,0.48472,0.65734
71.1409,86.5772,0.47107,0.65567
71.8121,86.5772,0.38494,0.69186
72.4832,86.5772,0.38419,0.6784
73.1544,86.5772,0.34981,0.6816
73.8255,86.5772,0.36938,0.65303
74.4966,86.5772,0.35525,0.6416
75.1678,86.5772,0.28998,0.65725
75.8389,86.5772,0.28817,0.63656
76.5101,86.5772,0.29589,0.60976
77.1812,86.5772,0.32472,0.57066
77.8523,86.5772,0.20718,0.61253
78.5235,86.5772,0.23984,0.5709
79.1946,86.5772,0.22951,0.55328
79.8658,86.5772,0.26548,0.51029
80.5369,86.5772,0.22698,0.5092
81.2081,86.5772,0.21584,0.49362
81.8792,86.5772,0.23857,0.46006
82.5503,86.5772,0.22455,0.44788
83.2215,86.5772,0.17153,0.45842
83.8926,86.5772,0.22846,0.40901
84.5638,86.5772,0.16511,0.42757
85.2349,86.5772,0.22652,0.37802
85.906,86.5772,0.19139,0.38325
86.5772,86.5772,0.25932,0.3324
87.2483,86.5772,0.20041,0.35308
87.9195,86.5772,0.27981,0.29798
88.5906,86.5772,0.28336,0.28596
89.2617,86.5772,0.26021,0.28962
89.9329,86.5772,0.26158,0.28044
90.604,86.5772,0.2236,0.29377
91.2752,86.5772,0.25448,0.26941
91.9463,86.5772,0.2272,0.2778
92.6174,86.5772,0.26049,0.25288
93.2886,86.5772,0.25834,0.24789
93.9597,86.5772,0.19225,0.27855
94.6309,86.5772,0.22801,0.25271
95.302,86.5772,0.22857,0.24641
95.9732,86.5772,0.23344,0.23764
96.6443,86.5772,0.19557,0.25248
97.3154,86.5772,0.19836,0.24457
97.9866,86.5772,0.14093,0.26991
98.6577,86.5772,0.13912,0.26415
99.3289,86.5772,0.13635,0.25871
100.0,86.5772,0.14383,0.24738
0.0,87.2483,0.15143,0.18887
0.6711,87.2483,0.21193,0.16313
1.3423,87.2483,0.256,0.14575
2.0134,87.2483,0.23302,0.16477
2.6846,87.2483,0.24363,0.16422
3.3557,87.2483,0.22971,0.17633
4.0268,87.2483,0.2614,0.1621
4.698,87.2483,0.25204,0.16967
5.3691,87.2483,0.27474,0.15845
6.0403,87.2483,0.31705,0.13538
6.7114,87.2483,0.35502,0.11382
7.3826,87.2483,0.368,0.10534
8.0537,87.2483,0.34632,0.11542
8.7248,87.2483,0.35472,0.1082
9.396,87.2483,0.31887,0.12515
10.0671,87.2483,0.38586,0.08471
10.7383,87.2483,0.38654,0.08102
11.4094,87.2483,0.38208,0.08029
12.0805,87.2483,0.36958,0.08433
12.7517,87.2483,0.34614,0.09498
13.4228,87.2483,0.4159,0.05459
14.094,87.2483,0.41251,0.05576
14.7651,87.2483,0.37877,0.07493
15.4362,87.2483,0.35776,0.08835
16.1074,87.2483,0.28347,0.13288
16.7785,87.2483,0.39129,0.07792
17.4497,87.2483,0.40022,0.07968
18.1208,87.2483,0.34971,0.11635
18.7919,87.2483,0.36574,0.11804
19.4631,87.2483,0.40705,0.10771
20.1342,87.2483,0.37102,0.14234
20.8054,87.2483,0.39131,0.14766
21.4765,87.2483,0.43185,0.14362
22.1477,87.2483,0.43724,0.16086
22.8188,87.2483,0.45294,0.17396
23.4899,87.2483,0.4162,0.21756
24.1611,87.2483,0.39809,0.25193
24.8322,87.2483,0.49888,0.2211
25.5034,87.2483,0.52648,0.23144
26.1745,87.2483,0.42714,0.31244
26.8456,87.2483,0.48152,0.30787
27.5168,87.2483,0.50433,0.32025
28.1879,87.2483,0.52157,0.33477
28.8591,87.2483,0.55327,0.33995
29.5302,87.2483,0.55593,0.35957
30.2013,87.2483,0.56372,0.37432
30.8725,87.2483,0.5218,0.41437
31.5436,87.2483,0.52823,0.425
32.2148,87.2483,0.58349,0.40571
32.8859,87.2483,0.57826,0.41707
33.557,87.2483,0.53925,0.44413
34.2282,87.2483,0.54047,0.44575
34.8993,87.2483,0.57697,0.42469
35.5705,87.2483,0.57714,0.42079
36.2416,87.2483,0.50839,0.45229
36.9128,87.2483,0.50389,0.44541
37.5839,87.2483,0.51014,0.43011
38.255,87.2483,0.50115,0.42108
38.9262,87.2483,0.45157,0.43274
39.5973,87.2483,0.48588,0.39629
40.2685,87.2483,0.40306,0.42374
40.9396,87.2483,0.4878,0.35735
41.6107,87.2483,0.37393,0.40089
42.2819,87.2483,0.43181,0.34904
42.953,87.2483,0.37986,0.35857
43.6242,87.2483,0.26089,0.40606
44.2953,87.2483,0.29395,0.3702
44.9664,87.2483,0.34001,0.32852
45.6376,87.2483,0.25053,0.3638
46.3087,87.2483,0.29356,0.32743
46.9799,87.2483,0.19057,0.37433
47.651,87.2483,0.22871,0.34519
48.3221,87.2483,0.23119,0.33834
48.9933,87.2483,0.20569,0.34963
49.6644,87.2483,0.23313,0.33417
50.3356,87.2483,0.22401,0.34172
51.0067,87.2483,0.16076,0.382
51.6779,87.2483,0.19276,0.37201
52.349,87.2483,0.2204,0.36698
53.0201,87.2483,0.17387,0.40558
53.6913,87.2483,0.22202,0.39386
54.3624,87.2483,0.19244,0.4274
55.0336,87.2483,0.2255,0.42804
55.7047,87.2483,0.28728,0.41438
56.3758,87.2483,0.29373,0.43284
57.047,87.2483,0.26968,0.46937
57.7181,87.2483,0.26739,0.49464
58.3893,87.2483,0.30681,0.49728
59.0604,87.2483,0.25165,0.55269
59.7315,87.2483,0.30703,0.54662
60.4027,87.2483,0.35052,0.54677
61.0738,87.2483,0.36484,0.56243
61.745,87.2483,0.43023,0.54875
62.4161,87.2483,0.40574,0.58372
63.0872,87.2483,0.40173,0.60581
63.7584,87.2483,0.4223,0.61247
64.4295,87.2483,0.41376,0.63333
65.1007,87.2483,0.39036,0.66026
65.7718,87.2483,0.41813,0.65644
66.443,87.2483,0.41305,0.66841
67.1141,87.2483,0.46026,0.64879
67.7852,87.2483,0.48598,0.63849
68.4564,87.2483,0.42557,0.67338
69.1275,87.2483,0.43164,0.66872
69.7987,87.2483,0.40885,0.6775
70.4698,87.2483,0.3809,0.68664
71.1409,87.2483,0.41437,0.65926
71.8121,87.2483,0.36812,0.67389
72.4832,87.2483,0.34796,0.67194
73.1544,87.2483,0.36696,0.64631
73.8255,87.2483,0.34359,0.6425
74.4966,87.2483,0.32175,0.63635
75.1678,87.2483,0.25716,0.65268
75.8389,87.2483,0.24401,0.63941
76.5101,87.2483,0.32456,0.57331
77.1812,87.2483,0.35625,0.5338
77.8523,87.2483,0.26941,0.55981
78.5235,87.2483,0.28734,0.52754
79.1946,87.2483,0.2286,0.53798
79.8658,87.2483,0.31512,0.46805
80.5369,87.2483,0.20425,0.50825
81.2081,87.2483,0.23452,0.47071
81.8792,87.2483,0.25321,0.44038
82.5503,87.2483,0.18009,0.46194
83.2215,87.2483,0.19053,0.43807
83.8926,87.2483,0.25068,0.38764
84.5638,87.2483,0.20102,0.39927
85.2349,87.2483,0.21455,0.37691
85.906,87.2483,0.19748,0.37262
86.5772,87.2483,0.21989,0.34747
87.2483,87.2483,0.19661,0.34871
87.9195,87.2483,0.14276,0.36789
88.5906,87.2483,0.24093,0.30352
89.2617,87.2483,0.21104,0.31106
89.9329,87.2483,0.22049,0.29746
90.604,87.2483,0.16365,0.32129
91.2752,87.2483,0.16489,0.31337
91.9463,87.2483,0.2783,0.24356
92.6174,87.2483,0.25114,0.25212
93.2886,87.2483,0.25296,0.24482
93.9597,87.2483,0.23362,0.2494
94.6309,87.2483,0.20745,0.25782
95.302,87.2483,0.19897,0.25642
95.9732,87.2483,0.19992,0.2497
96.6443,87.2483,0.18439,0.25203
97.3154,87.2483,0.19059,0.24214
97.9866,87.2483,0.16556,0.24942
98.6577,87.2483,0.19074,0.22864
99.3289,87.2483,0.13289,0.2538
100.0,87.2483,0.16571,0.22842
0.0,87.9195,0.1668,0.17302
0.6711,87.9195,0.21413,0.15418
1.3423,87.9195,0.20919,0.1637
2.0134,87.9195,0.1707,0.19109
2.6846,87.9195,0.17223,0.19544
3.3557,87.9195,0.27557,0.14237
4.0268,87.9195,0.2234,0.17477
4.698,87.9195,0.35206,0.10583
5.3691,87.9195,0.33195,0.1186
6.0403,87.9195,0.26081,0.15886
6.7114,87.9195,0.33733,0.11628
7.3826,87.9195,0.32797,0.12067
8.0537,87.9195,0.29558,0.1372
8.7248,87.9195,0.30206,0.13161
9.396,87.9195,0.35857,0.09785
10.0671,87.9195,0.36102,0.09386
10.7383,87.9195,0.38055,0.0803
11.4094,87.9195,0.39408,0.07017
12.0805,87.9195,0.32523,0.10607
12.7517,87.9195,0.36408,0.08263
13.4228,87.9195,0.37648,0.07454
14.094,87.9195,0.39261,0.06523
14.7651,87.9195,0.3592,0.08448
15.4362,87.9195,0.37487,0.07768
16.1074,87.9195,0.3504,0.09456
16.7785,87.9195,0.43726,0.05113
17.4497,87.9195,0.35941,0.10083
18.1208,87.9195,0.38704,0.09369
18.7919,87.9195,0.3766,0.10951
19.4631,87.9195,0.37946,0.11979
20.1342,87.9195,0.39181,0.12666
20.8054,87.9195,0.36464,0.15729
21.4765,87.9195,0.38663,0.16235
22.1477,87.9195,0.38906,0.17989
22.8188,87.9195,0.37937,0.20563
23.4899,87.9195,0.46698,0.17859
24.1611,87.9195,0.42376,0.22525
24.8322,87.9195,0.40609,0.25847
25.5034,87.9195,0.40218,0.28452
26.1745,87.9195,0.42126,0.29795
26.8456,87.9195,0.46132,0.29953
27.5168,87.9195,0.48461,0.30989
28.1879,87.9195,0.50824,0.31917
28.8591,87.9195,0.49323,0.34868
29.5302,87.9195,0.51619,0.35554
30.2013,87.9195,0.45162,0.40913
30.8725,87.9195,0.50459,0.39529
31.5436,87.9195,0.5986,0.35627
32.2148,87.9195,0.55431,0.39147
32.8859,87.9195,0.56613,0.39277
33.557,87.9195,0.50058,0.43421
34.2282,87.9195,0.53574,0.41684
34.8993,87.9195,0.45592,0.46046
35.5705,87.9195,0.43529,0.46843
36.2416,87.9195,0.46354,0.44659
36.9128,87.9195,0.50752,0.41353
37.5839,87.9195,0.4367,0.44194
38.255,87.9195,0.48961,0.39964
38.9262,87.9195,0.46623,0.398
39.5973,87.9195,0.47111,0.37926
40.2685,87.9195,0.44858,0.37471
40.9396,87.9195,0.37926,0.39545
41.6107,87.9195,0.38289,0.37534
42.2819,87.9195,0.37297,0.36277
42.953,87.9195,0.29844,0.38646
43.6242,87.9195,0.38236,0.32287
44.2953,87.9195,0.30652,0.34903
44.9664,87.9195,0.31273,0.33094
45.6376,87.9195,0.25842,0.34806
46.3087,87.9195,0.24515,0.3442
46.9799,87.9195,0.25213,0.33112
47.651,87.9195,0.24565,0.32771
48.3221,87.9195,0.19005,0.35391
48.9933,87.9195,0.22649,0.33141
49.6644,87.9195,0.30962,0.28547
50.3356,87.9195,0.219,0.33852
51.0067,87.9195,0.17941,0.36572
51.6779,87.9195,0.21553,0.35332
52.349,87.9195,0.1973,0.37347
53.0201,87.9195,0.20619,0.3808
53.6913,87.9195,0.20754,0.39442
54.3624,87.9195,0.25641,0.3836
55.0336,87.9195,0.18327,0.44227
55.7047,87.9195,0.26782,0.41488
56.3758,87.9195,0.21049,0.46758
57.047,87.9195,0.23515,0.47578
57.7181,87.9195,0.28662,0.46983
58.3893,87.9195,0.24361,0.51685
59.0604,87.9195,0.32647,0.49416
59.7315,87.9195,0.3342,0.51309
60.4027,87.9195,0.25553,0.57964
61.0738,87.9195,0.33881,0.55559
61.745,87.9195,0.36457,0.56254
62.4161,87.9195,0.4022,0.56171
63.0872,87.9195,0.39628,0.58363
63.7584,87.9195,0.40156,0.59768
64.4295,87.9195,0.41799,0.60366
65.1007,87.9195,0.38312,0.6361
65.7718,87.9195,0.38667,0.64501
66.443,87.9195,0.41973,0.63522
67.1141,87.9195,0.41468,0.6442
67.7852,87.9195,0.44147,0.63305
68.4564,87.9195,0.39168,0.66195
69.1275,87.9195,0.40493,0.65338
69.7987,87.9195,0.41303,0.64523
70.4698,87.9195,0.40405,0.64422
71.1409,87.9195,0.35562,0.66287
71.8121,87.9195,0.3734,0.64262
72.4832,87.9195,0.37423,0.62981
73.1544,87.9195,0.34393,0.63249
73.8255,87.9195,0.33729,0.62041
74.4966,87.9195,0.3154,0.6154
75.1678,87.9195,0.3044,0.60315
75.8389,87.9195,0.30898,0.58127
76.5101,87.9195,0.30673,0.56244
77.1812,87.9195,0.34786,0.51899
77.8523,87.9195,0.24244,0.55662
78.5235,87.9195,0.2973,0.50514
79.1946,87.9195,0.24758,0.51183
79.8658,87.9195,0.27821,0.47418
80.5369,87.9195,0.17277,0.51254
81.2081,87.9195,0.22328,0.46487
81.8792,87.9195,0.21323,0.45155
82.5503,87.9195,0.26138,0.40672
83.2215,87.9195,0.19471,0.42655
83.8926,87.9195,0.142,0.43958
84.5638,87.9195,0.24636,0.36636
85.2349,87.9195,0.22232,0.36545
85.906,87.9195,0.15069,0.39196
86.5772,87.9195,0.20669,0.34856
87.2483,87.9195,0.25568,0.30998
87.9195,87.9195,0.27086,0.29104
88.5906,87.9195,0.25913,0.28785
