normalized_state,two_theta_deg,relative_intensity_au
0.8609,37.1806,0.083269
0.8609,37.3043,0.065426
0.8609,37.4281,0.100202
0.8609,37.5518,0.078035
0.8609,37.6756,0.058292
0.8609,37.7993,0.082335
0.8609,37.9231,0.057266
0.8609,38.0468,0.059648
0.8609,38.1706,0.041184
0.8609,38.2943,0.075236
0.8609,38.4181,0.077686
0.8609,38.5418,0.068581
0.8609,38.6656,0.065919
0.8609,38.7893,0.052093
0.8609,38.913,0.046187
0.8609,39.0368,0.056814
0.8609,39.1605,0.044808
0.8609,39.2843,0.052981
0.8609,39.408,0.047157
0.8609,39.5318,0.025802
0.8609,39.6555,0.033171
0.8609,39.7793,0.04125
0.8609,39.903,0.059695
0.8609,40.0268,0.033463
0.8609,40.1505,0.036711
0.8609,40.2742,0.039962
0.8609,40.398,0.038091
0.8609,40.5217,0.051795
0.8609,40.6455,0.055029
0.8609,40.7692,0.033976
0.8609,40.893,0.052117
0.8609,41.0167,0.05163
0.8609,41.1405,0.031306
0.8609,41.2642,0.069639
0.8609,41.388,0.02102
0.8609,41.5117,0.086987
0.8609,41.6355,0.060834
0.8609,41.7592,0.069124
0.8609,41.8829,0.072178
0.8609,42.0067,0.054665
0.8609,42.1304,0.079925
0.8609,42.2542,0.087325
0.8609,42.3779,0.093946
0.8609,42.5017,0.095819
0.8609,42.6254,0.056655
0.8609,42.7492,0.057422
0.8609,42.8729,0.071727
0.8609,42.9967,0.065854
0.8609,43.1204,0.07349
0.8609,43.2441,0.083749
0.8609,43.3679,0.053211
0.8609,43.4916,0.085783
0.8609,43.6154,0.097768
0.8609,43.7391,0.069133
0.8609,43.8629,0.089612
0.8609,43.9866,0.049098
0.8609,44.1104,0.066935
0.8609,44.2341,0.078581
0.8609,44.3579,0.04882
0.8609,44.4816,0.061139
0.8609,44.6054,0.066694
0.8609,44.7291,0.080201
0.8609,44.8528,0.063004
0.8609,44.9766,0.047597
0.8609,45.1003,0.058984
0.8609,45.2241,0.071223
0.8609,45.3478,0.061443
0.8609,45.4716,0.082059
0.8609,45.5953,0.074163
0.8609,45.7191,0.085784
0.8609,45.8428,0.119623
0.8609,45.9666,0.164876
0.8609,46.0903,0.186784
0.8609,46.214,0.281518
0.8609,46.3378,0.350989
0.8609,46.4615,0.402289
0.8609,46.5853,0.488194
0.8609,46.709,0.512707
0.8609,46.8328,0.510223
0.8609,46.9565,0.503021
0.8609,47.0803,0.427152
0.8609,47.204,0.354347
0.8609,47.3278,0.338305
0.8609,47.4515,0.231676
0.8609,47.5753,0.183385
0.8609,47.699,0.140675
0.8609,47.8227,0.101254
0.8609,47.9465,0.083894
0.8609,48.0702,0.085812
0.8609,48.194,0.098217
0.8609,48.3177,0.085455
0.8609,48.4415,0.079708
0.8609,48.5652,0.07713
0.8609,48.689,0.076557
0.8609,48.8127,0.092497
0.8609,48.9365,0.084482
0.8609,49.0602,0.082547
0.8609,49.1839,0.101518
0.8609,49.3077,0.078735
0.8609,49.4314,0.077052
0.8609,49.5552,0.082044
0.8609,49.6789,0.082622
0.8609,49.8027,0.072118
0.8609,49.9264,0.062687
0.8609,50.0502,0.073521
0.8609,50.1739,0.08681
0.8609,50.2977,0.037613
0.8609,50.4214,0.072922
0.8609,50.5452,0.074127
0.8609,50.6689,0.069687
0.8609,50.7926,0.038382
0.8609,50.9164,0.07619
0.8609,51.0401,0.050589
0.8609,51.1639,0.032982
0.8609,51.2876,0.048465
0.8609,51.4114,0.041499
0.8609,51.5351,0.05106
0.8609,51.6589,0.038501
0.8609,51.7826,0.06679
0.8609,51.9064,0.04878
0.8609,52.0301,0.036491
0.8609,52.1538,0.041002
0.8609,52.2776,0.03843
0.8609,52.4013,0.054733
0.8609,52.5251,0.042839
0.8609,52.6488,0.044125
0.8609,52.7726,0.064276
0.8609,52.8963,0.056451
0.8609,53.0201,0.040658
0.8609,53.1438,0.055466
0.8609,53.2676,0.060299
0.8609,53.3913,0.053127
0.8609,53.5151,0.077193
0.8609,53.6388,0.063211
0.8609,53.7625,0.083944
0.8609,53.8863,0.08627
0.8609,54.01,0.079686
0.8609,54.1338,0.06219
0.8609,54.2575,0.069879
0.8609,54.3813,0.067332
0.8609,54.505,0.088839
0.8609,54.6288,0.08284
0.8609,54.7525,0.075518
0.8609,54.8763,0.087569
0.8609,55.0,0.087275
0.8696,18.0,0.058234
0.8696,18.1237,0.067336
0.8696,18.2475,0.056978
0.8696,18.3712,0.071271
0.8696,18.495,0.079613
0.8696,18.6187,0.10101
0.8696,18.7425,0.082811
0.8696,18.8662,0.056868
0.8696,18.99,0.079228
0.8696,19.1137,0.098183
0.8696,19.2375,0.07762
0.8696,19.3612,0.060817
0.8696,19.4849,0.094096
0.8696,19.6087,0.081166
0.8696,19.7324,0.072966
0.8696,19.8562,0.073651
0.8696,19.9799,0.053542
0.8696,20.1037,0.078657
0.8696,20.2274,0.050245
0.8696,20.3512,0.080022
0.8696,20.4749,0.04919
0.8696,20.5987,0.045634
0.8696,20.7224,0.03785
0.8696,20.8462,0.073702
0.8696,20.9699,0.05724
0.8696,21.0936,0.033605
0.8696,21.2174,0.063984
0.8696,21.3411,0.043726
0.8696,21.4649,0.042372
0.8696,21.5886,0.044275
0.8696,21.7124,0.058074
0.8696,21.8361,0.031883
0.8696,21.9599,0.038354
0.8696,22.0836,0.04741
0.8696,22.2074,0.043195
0.8696,22.3311,0.032042
0.8696,22.4548,0.073059
0.8696,22.5786,0.053605
0.8696,22.7023,0.04873
0.8696,22.8261,0.064023
0.8696,22.9498,0.041757
0.8696,23.0736,0.050758
0.8696,23.1973,0.071348
0.8696,23.3211,0.064983
0.8696,23.4448,0.059493
0.8696,23.5686,0.064592
0.8696,23.6923,0.048308
0.8696,23.8161,0.060269
0.8696,23.9398,0.088309
0.8696,24.0635,0.061589
0.8696,24.1873,0.086067
0.8696,24.311,0.082058
0.8696,24.4348,0.090605
0.8696,24.5585,0.093404
0.8696,24.6823,0.068417
0.8696,24.806,0.066793
0.8696,24.9298,0.065325
0.8696,25.0535,0.088687
0.8696,25.1773,0.06389
0.8696,25.301,0.094217
0.8696,25.4247,0.092454
0.8696,25.5485,0.053122
0.8696,25.6722,0.074306
0.8696,25.796,0.135988
0.8696,25.9197,0.168808
0.8696,26.0435,0.25596
0.8696,26.1672,0.376388
0.8696,26.291,0.560698
0.8696,26.4147,0.786947
0.8696,26.5385,0.969402
0.8696,26.6622,1.072561
0.8696,26.786,1.095163
0.8696,26.9097,0.991885
0.8696,27.0334,0.827443
0.8696,27.1572,0.638942
0.8696,27.2809,0.447845
0.8696,27.4047,0.282846
0.8696,27.5284,0.191645
0.8696,27.6522,0.123971
0.8696,27.7759,0.076501
0.8696,27.8997,0.018528
0.8696,28.0234,0.073376
0.8696,28.1472,0.045057
0.8696,28.2709,0.035222
0.8696,28.3946,0.033602
0.8696,28.5184,0.051272
0.8696,28.6421,0.038265
0.8696,28.7659,0.042363
0.8696,28.8896,0.06591
0.8696,29.0134,0.071006
0.8696,29.1371,0.061951
0.8696,29.2609,0.072266
0.8696,29.3846,0.071679
0.8696,29.5084,0.04605
0.8696,29.6321,0.074906
0.8696,29.7559,0.067962
0.8696,29.8796,0.060373
0.8696,30.0033,0.06729
0.8696,30.1271,0.090292
0.8696,30.2508,0.095027
0.8696,30.3746,0.057113
0.8696,30.4983,0.08165
0.8696,30.6221,0.099264
0.8696,30.7458,0.078382
0.8696,30.8696,0.089665
0.8696,30.9933,0.083398
0.8696,31.1171,0.081729
0.8696,31.2408,0.086004
0.8696,31.3645,0.064381
0.8696,31.4883,0.056664
0.8696,31.612,0.058619
0.8696,31.7358,0.056467
0.8696,31.8595,0.060567
0.8696,31.9833,0.072276
0.8696,32.107,0.069203
0.8696,32.2308,0.085959
0.8696,32.3545,0.06227
0.8696,32.4783,0.078251
0.8696,32.602,0.110477
0.8696,32.7258,0.132285
0.8696,32.8495,0.189897
0.8696,32.9732,0.229413
0.8696,33.097,0.284515
0.8696,33.2207,0.392711
0.8696,33.3445,0.479541
0.8696,33.4682,0.544088
0.8696,33.592,0.629353
0.8696,33.7157,0.675504
0.8696,33.8395,0.73598
0.8696,33.9632,0.743823
0.8696,34.087,0.716616
0.8696,34.2107,0.671712
0.8696,34.3344,0.609591
0.8696,34.4582,0.508074
0.8696,34.5819,0.430808
0.8696,34.7057,0.318819
0.8696,34.8294,0.26996
0.8696,34.9532,0.206384
0.8696,35.0769,0.137996
0.8696,35.2007,0.125031
0.8696,35.3244,0.089581
0.8696,35.4482,0.069326
0.8696,35.5719,0.090552
0.8696,35.6957,0.10167
0.8696,35.8194,0.086059
0.8696,35.9431,0.107283
0.8696,36.0669,0.04339
0.8696,36.1906,0.042695
0.8696,36.3144,0.078358
0.8696,36.4381,0.102715
0.8696,36.5619,0.071336
0.8696,36.6856,0.093703
0.8696,36.8094,0.090784
0.8696,36.9331,0.069222
0.8696,37.0569,0.074218
0.8696,37.1806,0.07596
0.8696,37.3043,0.076798
0.8696,37.4281,0.074009
0.8696,37.5518,0.042625
0.8696,37.6756,0.085703
0.8696,37.7993,0.069332
0.8696,37.9231,0.069253
0.8696,38.0468,0.0979
0.8696,38.1706,0.058155
0.8696,38.2943,0.070747
0.8696,38.4181,0.04972
0.8696,38.5418,0.067264
0.8696,38.6656,0.065691
0.8696,38.7893,0.047304
0.8696,38.913,0.057434
0.8696,39.0368,0.039818
0.8696,39.1605,0.027947
0.8696,39.2843,0.054828
0.8696,39.408,0.046852
0.8696,39.5318,0.050447
0.8696,39.6555,0.050261
0.8696,39.7793,0.0
0.8696,39.903,0.046886
0.8696,40.0268,0.065314
0.8696,40.1505,0.041709
0.8696,40.2742,0.034609
0.8696,40.398,0.033263
0.8696,40.5217,0.059919
0.8696,40.6455,0.052101
0.8696,40.7692,0.061241
0.8696,40.893,0.010702
0.8696,41.0167,0.059622
0.8696,41.1405,0.056576
0.8696,41.2642,0.049656
0.8696,41.388,0.06428
0.8696,41.5117,0.048431
0.8696,41.6355,0.06542
0.8696,41.7592,0.081434
0.8696,41.8829,0.06824
0.8696,42.0067,0.074669
0.8696,42.1304,0.063199
0.8696,42.2542,0.0688
0.8696,42.3779,0.073894
0.8696,42.5017,0.061936
0.8696,42.6254,0.074329
0.8696,42.7492,0.082889
0.8696,42.8729,0.082414
0.8696,42.9967,0.081821
0.8696,43.1204,0.083339
0.8696,43.2441,0.076246
0.8696,43.3679,0.081778
0.8696,43.4916,0.059335
0.8696,43.6154,0.08975
0.8696,43.7391,0.066374
0.8696,43.8629,0.069963
0.8696,43.9866,0.050052
0.8696,44.1104,0.070166
0.8696,44.2341,0.075704
0.8696,44.3579,0.073216
0.8696,44.4816,0.067687
0.8696,44.6054,0.058207
0.8696,44.7291,0.074805
0.8696,44.8528,0.084372
0.8696,44.9766,0.055945
0.8696,45.1003,0.040026
0.8696,45.2241,0.059564
0.8696,45.3478,0.040201
0.8696,45.4716,0.059676
0.8696,45.5953,0.054108
0.8696,45.7191,0.096696
0.8696,45.8428,0.123178
0.8696,45.9666,0.133954
0.8696,46.0903,0.1868
0.8696,46.214,0.279732
0.8696,46.3378,0.343073
0.8696,46.4615,0.408046
0.8696,46.5853,0.481485
0.8696,46.709,0.531182
0.8696,46.8328,0.513219
0.8696,46.9565,0.500572
0.8696,47.0803,0.465441
0.8696,47.204,0.389259
0.8696,47.3278,0.322487
0.8696,47.4515,0.23982
0.8696,47.5753,0.211509
0.8696,47.699,0.150651
0.8696,47.8227,0.125422
0.8696,47.9465,0.08696
0.8696,48.0702,0.110649
0.8696,48.194,0.069195
0.8696,48.3177,0.069244
0.8696,48.4415,0.069627
0.8696,48.5652,0.056461
0.8696,48.689,0.0867
0.8696,48.8127,0.092837
0.8696,48.9365,0.079274
0.8696,49.0602,0.082879
0.8696,49.1839,0.083258
0.8696,49.3077,0.07438
0.8696,49.4314,0.077632
0.8696,49.5552,0.083289
0.8696,49.6789,0.086532
0.8696,49.8027,0.047375
0.8696,49.9264,0.060811
0.8696,50.0502,0.101065
0.8696,50.1739,0.059382
0.8696,50.2977,0.073092
0.8696,50.4214,0.068998
0.8696,50.5452,0.063125
0.8696,50.6689,0.051077
0.8696,50.7926,0.074041
0.8696,50.9164,0.074534
0.8696,51.0401,0.051246
0.8696,51.1639,0.021226
0.8696,51.2876,0.041318
0.8696,51.4114,0.065975
0.8696,51.5351,0.048194
0.8696,51.6589,0.050067
0.8696,51.7826,0.048983
0.8696,51.9064,0.029102
0.8696,52.0301,0.03873
0.8696,52.1538,0.044121
0.8696,52.2776,0.03091
0.8696,52.4013,0.054236
0.8696,52.5251,0.041487
0.8696,52.6488,0.03447
0.8696,52.7726,0.040738
0.8696,52.8963,0.028811
0.8696,53.0201,0.035732
0.8696,53.1438,0.042976
0.8696,53.2676,0.075294
0.8696,53.3913,0.071015
0.8696,53.5151,0.059297
0.8696,53.6388,0.046189
0.8696,53.7625,0.067183
0.8696,53.8863,0.066608
0.8696,54.01,0.077214
0.8696,54.1338,0.058686
0.8696,54.2575,0.072139
0.8696,54.3813,0.067259
0.8696,54.505,0.081228
0.8696,54.6288,0.078686
0.8696,54.7525,0.112335
0.8696,54.8763,0.105024
0.8696,55.0,0.084868
0.8783,18.0,0.087853
0.8783,18.1237,0.063318
0.8783,18.2475,0.100418
0.8783,18.3712,0.100173
0.8783,18.495,0.083226
0.8783,18.6187,0.056548
0.8783,18.7425,0.057318
0.8783,18.8662,0.078205
0.8783,18.99,0.089876
0.8783,19.1137,0.065533
0.8783,19.2375,0.106295
0.8783,19.3612,0.074166
0.8783,19.4849,0.0788
0.8783,19.6087,0.084761
0.8783,19.7324,0.071548
0.8783,19.8562,0.066058
0.8783,19.9799,0.061447
0.8783,20.1037,0.047057
0.8783,20.2274,0.04366
0.8783,20.3512,0.07789
0.8783,20.4749,0.079146
0.8783,20.5987,0.029125
0.8783,20.7224,0.043063
0.8783,20.8462,0.046602
0.8783,20.9699,0.059437
0.8783,21.0936,0.062685
0.8783,21.2174,0.047067
0.8783,21.3411,0.039433
0.8783,21.4649,0.028377
0.8783,21.5886,0.048447
0.8783,21.7124,0.053691
0.8783,21.8361,0.038333
0.8783,21.9599,0.041042
0.8783,22.0836,0.040732
0.8783,22.2074,0.045379
0.8783,22.3311,0.034193
0.8783,22.4548,0.039567
0.8783,22.5786,0.046542
0.8783,22.7023,0.059432
0.8783,22.8261,0.069727
0.8783,22.9498,0.05273
0.8783,23.0736,0.079743
0.8783,23.1973,0.064587
0.8783,23.3211,0.06672
0.8783,23.4448,0.064622
0.8783,23.5686,0.054875
0.8783,23.6923,0.074862
0.8783,23.8161,0.08755
0.8783,23.9398,0.091295
0.8783,24.0635,0.06617
0.8783,24.1873,0.092348
0.8783,24.311,0.070541
0.8783,24.4348,0.081624
0.8783,24.5585,0.083648
0.8783,24.6823,0.084016
0.8783,24.806,0.081196
0.8783,24.9298,0.068061
0.8783,25.0535,0.05122
0.8783,25.1773,0.059296
0.8783,25.301,0.096106
0.8783,25.4247,0.063865
0.8783,25.5485,0.092192
0.8783,25.6722,0.097203
0.8783,25.796,0.098414
0.8783,25.9197,0.161765
0.8783,26.0435,0.25113
0.8783,26.1672,0.361306
0.8783,26.291,0.555755
0.8783,26.4147,0.734163
0.8783,26.5385,0.916731
0.8783,26.6622,1.063002
0.8783,26.786,1.107292
0.8783,26.9097,1.055949
0.8783,27.0334,0.879942
0.8783,27.1572,0.661344
0.8783,27.2809,0.474911
0.8783,27.4047,0.338904
0.8783,27.5284,0.193486
0.8783,27.6522,0.130337
0.8783,27.7759,0.069067
0.8783,27.8997,0.069146
0.8783,28.0234,0.043283
0.8783,28.1472,0.0258
0.8783,28.2709,0.019182
0.8783,28.3946,0.051525
0.8783,28.5184,0.00704
0.8783,28.6421,0.064312
0.8783,28.7659,0.043565
0.8783,28.8896,0.066648
0.8783,29.0134,0.056834
0.8783,29.1371,0.070932
0.8783,29.2609,0.071138
0.8783,29.3846,0.072475
0.8783,29.5084,0.085924
0.8783,29.6321,0.055978
0.8783,29.7559,0.06406
0.8783,29.8796,0.064698
0.8783,30.0033,0.089565
0.8783,30.1271,0.080147
0.8783,30.2508,0.079819
0.8783,30.3746,0.066865
0.8783,30.4983,0.091959
0.8783,30.6221,0.069759
0.8783,30.7458,0.07748
0.8783,30.8696,0.094753
0.8783,30.9933,0.079685
0.8783,31.1171,0.059473
0.8783,31.2408,0.102087
0.8783,31.3645,0.082241
0.8783,31.4883,0.056188
0.8783,31.612,0.080134
0.8783,31.7358,0.078332
0.8783,31.8595,0.054686
0.8783,31.9833,0.069135
0.8783,32.107,0.089472
0.8783,32.2308,0.081108
0.8783,32.3545,0.093259
0.8783,32.4783,0.081391
0.8783,32.602,0.096695
0.8783,32.7258,0.120916
0.8783,32.8495,0.179935
0.8783,32.9732,0.226514
0.8783,33.097,0.306586
0.8783,33.2207,0.373788
0.8783,33.3445,0.485357
0.8783,33.4682,0.568318
0.8783,33.592,0.66353
0.8783,33.7157,0.677521
0.8783,33.8395,0.723235
0.8783,33.9632,0.745097
0.8783,34.087,0.748605
0.8783,34.2107,0.669423
0.8783,34.3344,0.588593
0.8783,34.4582,0.527793
0.8783,34.5819,0.402591
0.8783,34.7057,0.32907
0.8783,34.8294,0.262247
0.8783,34.9532,0.16585
0.8783,35.0769,0.164786
0.8783,35.2007,0.116835
0.8783,35.3244,0.0991
0.8783,35.4482,0.110129
0.8783,35.5719,0.054042
0.8783,35.6957,0.080754
0.8783,35.8194,0.065336
0.8783,35.9431,0.073898
0.8783,36.0669,0.082372
0.8783,36.1906,0.063957
0.8783,36.3144,0.080003
0.8783,36.4381,0.070311
0.8783,36.5619,0.081722
0.8783,36.6856,0.057563
0.8783,36.8094,0.077621
0.8783,36.9331,0.061098
0.8783,37.0569,0.08552
0.8783,37.1806,0.067721
0.8783,37.3043,0.099685
0.8783,37.4281,0.086805
0.8783,37.5518,0.059988
0.8783,37.6756,0.079662
0.8783,37.7993,0.075952
0.8783,37.9231,0.06535
0.8783,38.0468,0.056028
0.8783,38.1706,0.058787
0.8783,38.2943,0.069344
0.8783,38.4181,0.039209
0.8783,38.5418,0.055008
0.8783,38.6656,0.073322
0.8783,38.7893,0.0609
0.8783,38.913,0.07558
0.8783,39.0368,0.039141
0.8783,39.1605,0.057076
0.8783,39.2843,0.059515
0.8783,39.408,0.029255
0.8783,39.5318,0.047433
0.8783,39.6555,0.038385
0.8783,39.7793,0.027774
0.8783,39.903,0.034782
0.8783,40.0268,0.054437
0.8783,40.1505,0.064712
0.8783,40.2742,0.006469
0.8783,40.398,0.046373
0.8783,40.5217,0.036106
0.8783,40.6455,0.050787
0.8783,40.7692,0.073989
0.8783,40.893,0.047211
0.8783,41.0167,0.056445
0.8783,41.1405,0.055065
0.8783,41.2642,0.049934
0.8783,41.388,0.063665
0.8783,41.5117,0.042929
0.8783,41.6355,0.09271
0.8783,41.7592,0.069068
0.8783,41.8829,0.057558
0.8783,42.0067,0.081293
0.8783,42.1304,0.045815
0.8783,42.2542,0.084206
0.8783,42.3779,0.090994
0.8783,42.5017,0.071038
0.8783,42.6254,0.061716
0.8783,42.7492,0.078567
0.8783,42.8729,0.064086
0.8783,42.9967,0.08629
0.8783,43.1204,0.095905
0.8783,43.2441,0.051912
0.8783,43.3679,0.077181
0.8783,43.4916,0.063731
0.8783,43.6154,0.067572
0.8783,43.7391,0.074077
0.8783,43.8629,0.071292
0.8783,43.9866,0.057205
0.8783,44.1104,0.073122
0.8783,44.2341,0.078916
0.8783,44.3579,0.068247
0.8783,44.4816,0.039861
0.8783,44.6054,0.061688
0.8783,44.7291,0.056137
0.8783,44.8528,0.044837
0.8783,44.9766,0.026442
0.8783,45.1003,0.043153
0.8783,45.2241,0.053484
0.8783,45.3478,0.042367
0.8783,45.4716,0.077565
0.8783,45.5953,0.045758
0.8783,45.7191,0.089942
0.8783,45.8428,0.113184
0.8783,45.9666,0.173581
0.8783,46.0903,0.193811
0.8783,46.214,0.272215
0.8783,46.3378,0.346604
0.8783,46.4615,0.420494
0.8783,46.5853,0.470674
0.8783,46.709,0.512495
0.8783,46.8328,0.544776
0.8783,46.9565,0.526877
0.8783,47.0803,0.460029
0.8783,47.204,0.384862
0.8783,47.3278,0.328173
0.8783,47.4515,0.257707
0.8783,47.5753,0.169412
0.8783,47.699,0.169587
0.8783,47.8227,0.133404
0.8783,47.9465,0.093991
0.8783,48.0702,0.083258
0.8783,48.194,0.080763
0.8783,48.3177,0.05443
0.8783,48.4415,0.092541
0.8783,48.5652,0.096117
0.8783,48.689,0.086097
0.8783,48.8127,0.082786
0.8783,48.9365,0.090784
0.8783,49.0602,0.077361
0.8783,49.1839,0.07472
0.8783,49.3077,0.09089
0.8783,49.4314,0.077956
0.8783,49.5552,0.071802
0.8783,49.6789,0.079136
0.8783,49.8027,0.070108
0.8783,49.9264,0.087686
0.8783,50.0502,0.089474
0.8783,50.1739,0.057054
0.8783,50.2977,0.075987
0.8783,50.4214,0.062486
0.8783,50.5452,0.05249
0.8783,50.6689,0.050425
0.8783,50.7926,0.036897
0.8783,50.9164,0.060654
0.8783,51.0401,0.058026
0.8783,51.1639,0.067238
0.8783,51.2876,0.03018
0.8783,51.4114,0.040165
0.8783,51.5351,0.057355
0.8783,51.6589,0.02773
0.8783,51.7826,0.042018
0.8783,51.9064,0.026981
0.8783,52.0301,0.048627
0.8783,52.1538,0.038894
0.8783,52.2776,0.033907
0.8783,52.4013,0.051112
0.8783,52.5251,0.056117
0.8783,52.6488,0.066423
0.8783,52.7726,0.056629
0.8783,52.8963,0.0479
0.8783,53.0201,0.064044
0.8783,53.1438,0.07271
0.8783,53.2676,0.049626
0.8783,53.3913,0.077668
0.8783,53.5151,0.0675
0.8783,53.6388,0.059809
0.8783,53.7625,0.066323
0.8783,53.8863,0.053519
0.8783,54.01,0.068538
0.8783,54.1338,0.086289
0.8783,54.2575,0.080731
0.8783,54.3813,0.064791
0.8783,54.505,0.100598
0.8783,54.6288,0.093555
0.8783,54.7525,0.07
0.8783,54.8763,0.080993
0.8783,55.0,0.088128
0.887,18.0,0.068643
0.887,18.1237,0.089609
0.887,18.2475,0.086545
0.887,18.3712,0.073744
0.887,18.495,0.09392
0.887,18.6187,0.090228
0.887,18.7425,0.060593
0.887,18.8662,0.080386
0.887,18.99,0.086244
0.887,19.1137,0.07655
0.887,19.2375,0.069383
0.887,19.3612,0.035096
0.887,19.4849,0.099915
0.887,19.6087,0.057978
0.887,19.7324,0.057909
0.887,19.8562,0.093864
0.887,19.9799,0.081399
0.887,20.1037,0.079394
0.887,20.2274,0.070262
0.887,20.3512,0.040411
0.887,20.4749,0.066106
0.887,20.5987,0.066558
0.887,20.7224,0.051787
0.887,20.8462,0.05356
0.887,20.9699,0.056557
0.887,21.0936,0.071472
0.887,21.2174,0.044004
0.887,21.3411,0.043928
0.887,21.4649,0.05444
0.887,21.5886,0.051857
0.887,21.7124,0.056792
0.887,21.8361,0.039899
0.887,21.9599,0.026155
0.887,22.0836,0.033569
0.887,22.2074,0.061998
0.887,22.3311,0.040142
0.887,22.4548,0.01255
0.887,22.5786,0.054318
0.887,22.7023,0.06496
0.887,22.8261,0.039618
0.887,22.9498,0.071137
0.887,23.0736,0.054928
0.887,23.1973,0.044629
0.887,23.3211,0.084403
0.887,23.4448,0.072777
0.887,23.5686,0.075761
0.887,23.6923,0.06789
0.887,23.8161,0.068791
0.887,23.9398,0.092118
0.887,24.0635,0.09707
0.887,24.1873,0.097373
0.887,24.311,0.089562
0.887,24.4348,0.092107
0.887,24.5585,0.065704
0.887,24.6823,0.084078
0.887,24.806,0.078672
0.887,24.9298,0.074431
0.887,25.0535,0.045716
0.887,25.1773,0.080225
0.887,25.301,0.083528
0.887,25.4247,0.072035
0.887,25.5485,0.06898
0.887,25.6722,0.071678
0.887,25.796,0.116179
0.887,25.9197,0.14345
0.887,26.0435,0.209658
0.887,26.1672,0.291566
0.887,26.291,0.502011
0.887,26.4147,0.69605
0.887,26.5385,0.891945
0.887,26.6622,1.022376
0.887,26.786,1.086924
0.887,26.9097,1.063867
0.887,27.0334,0.909724
0.887,27.1572,0.703124
0.887,27.2809,0.509083
0.887,27.4047,0.326867
0.887,27.5284,0.207307
0.887,27.6522,0.127251
0.887,27.7759,0.064564
0.887,27.8997,0.039209
0.887,28.0234,0.038014
0.887,28.1472,0.071081
0.887,28.2709,0.052012
0.887,28.3946,0.029052
0.887,28.5184,0.057379
0.887,28.6421,0.070899
0.887,28.7659,0.073435
0.887,28.8896,0.046004
0.887,29.0134,0.050755
0.887,29.1371,0.065442
0.887,29.2609,0.05426
0.887,29.3846,0.05502
0.887,29.5084,0.050356
0.887,29.6321,0.062413
0.887,29.7559,0.08775
0.887,29.8796,0.08564
0.887,30.0033,0.074579
0.887,30.1271,0.097166
0.887,30.2508,0.07055
0.887,30.3746,0.066015
0.887,30.4983,0.058911
0.887,30.6221,0.082074
0.887,30.7458,0.086809
0.887,30.8696,0.078377
0.887,30.9933,0.070822
0.887,31.1171,0.064006
0.887,31.2408,0.08916
0.887,31.3645,0.089603
0.887,31.4883,0.093633
0.887,31.612,0.07837
0.887,31.7358,0.082823
0.887,31.8595,0.089897
0.887,31.9833,0.089076
0.887,32.107,0.077035
0.887,32.2308,0.059661
0.887,32.3545,0.059918
0.887,32.4783,0.128904
0.887,32.602,0.128899
0.887,32.7258,0.155746
0.887,32.8495,0.176667
0.887,32.9732,0.262816
0.887,33.097,0.318227
0.887,33.2207,0.40031
0.887,33.3445,0.519538
0.887,33.4682,0.592489
0.887,33.592,0.670294
0.887,33.7157,0.702608
0.887,33.8395,0.743167
0.887,33.9632,0.73974
0.887,34.087,0.711896
0.887,34.2107,0.665713
0.887,34.3344,0.60652
0.887,34.4582,0.499038
0.887,34.5819,0.417901
0.887,34.7057,0.334659
0.887,34.8294,0.252376
0.887,34.9532,0.191512
0.887,35.0769,0.162382
0.887,35.2007,0.100553
0.887,35.3244,0.096925
0.887,35.4482,0.101827
0.887,35.5719,0.088694
0.887,35.6957,0.070625
0.887,35.8194,0.063852
0.887,35.9431,0.104174
0.887,36.0669,0.092326
0.887,36.1906,0.075157
0.887,36.3144,0.073521
0.887,36.4381,0.096698
0.887,36.5619,0.109031
0.887,36.6856,0.082342
0.887,36.8094,0.086919
0.887,36.9331,0.097859
0.887,37.0569,0.081472
0.887,37.1806,0.046014
0.887,37.3043,0.078219
0.887,37.4281,0.068487
0.887,37.5518,0.067278
0.887,37.6756,0.065246
0.887,37.7993,0.090032
0.887,37.9231,0.038429
0.887,38.0468,0.051099
0.887,38.1706,0.051201
0.887,38.2943,0.059479
0.887,38.4181,0.056345
0.887,38.5418,0.038611
0.887,38.6656,0.059189
0.887,38.7893,0.064619
0.887,38.913,0.070237
0.887,39.0368,0.057676
0.887,39.1605,0.047127
0.887,39.2843,0.029176
0.887,39.408,0.044219
0.887,39.5318,0.031428
0.887,39.6555,0.050598
0.887,39.7793,0.046442
0.887,39.903,0.043897
0.887,40.0268,0.037095
0.887,40.1505,0.040997
0.887,40.2742,0.070739
0.887,40.398,0.061113
0.887,40.5217,0.04596
0.887,40.6455,0.026106
0.887,40.7692,0.06159
0.887,40.893,0.055916
0.887,41.0167,0.045826
0.887,41.1405,0.053956
0.887,41.2642,0.080792
0.887,41.388,0.057023
0.887,41.5117,0.058442
0.887,41.6355,0.061566
0.887,41.7592,0.06369
0.887,41.8829,0.073993
0.887,42.0067,0.067018
0.887,42.1304,0.066037
0.887,42.2542,0.061702
0.887,42.3779,0.068938
0.887,42.5017,0.042995
0.887,42.6254,0.076463
0.887,42.7492,0.091185
0.887,42.8729,0.080763
0.887,42.9967,0.067
0.887,43.1204,0.092249
0.887,43.2441,0.09325
0.887,43.3679,0.098917
0.887,43.4916,0.050463
