species,sputter_time_s,x_um,y_um,normalized_intensity
S-,30,6.76056,10.14085,0.0541686
S-,30,7.04225,10.14085,0.0473487
S-,30,7.32394,10.14085,0.0433594
S-,30,7.60563,10.14085,0.0426667
S-,30,7.88732,10.14085,0.0454199
S-,30,8.16901,10.14085,0.0514327
S-,30,8.4507,10.14085,0.0601996
S-,30,8.73239,10.14085,0.0709475
S-,30,9.01408,10.14085,0.0827168
S-,30,9.29577,10.14085,0.0944611
S-,30,9.57746,10.14085,0.1051576
S-,30,9.85915,10.14085,0.1139135
S-,30,10.14085,10.14085,0.1200576
S-,30,10.42254,10.14085,0.1232077
S-,30,10.70423,10.14085,0.1233055
S-,30,10.98592,10.14085,0.120616
S-,30,11.26761,10.14085,0.1156911
S-,30,11.5493,10.14085,0.1093034
S-,30,11.83099,10.14085,0.102355
S-,30,12.11268,10.14085,0.0957747
S-,30,12.39437,10.14085,0.0904128
S-,30,12.67606,10.14085,0.0869477
S-,30,12.95775,10.14085,0.0858119
S-,30,13.23944,10.14085,0.0871482
S-,30,13.52113,10.14085,0.0907993
S-,30,13.80282,10.14085,0.0963321
S-,30,14.08451,10.14085,0.1030939
S-,30,14.3662,10.14085,0.1102931
S-,30,14.64789,10.14085,0.1170962
S-,30,14.92958,10.14085,0.1227287
S-,30,15.21127,10.14085,0.1265685
S-,30,15.49296,10.14085,0.1282224
S-,30,15.77465,10.14085,0.1275743
S-,30,16.05634,10.14085,0.124802
S-,30,16.33803,10.14085,0.1203596
S-,30,16.61972,10.14085,0.114927
S-,30,16.90141,10.14085,0.1093335
S-,30,17.1831,10.14085,0.1044628
S-,30,17.46479,10.14085,0.1011512
S-,30,17.74648,10.14085,0.1000899
S-,30,18.02817,10.14085,0.1017437
S-,30,18.30986,10.14085,0.1062935
S-,30,18.59155,10.14085,0.1136113
S-,30,18.87324,10.14085,0.1232693
S-,30,19.15493,10.14085,0.1345827
S-,30,19.43662,10.14085,0.1466813
S-,30,19.71831,10.14085,0.1586024
S-,30,20.0,10.14085,0.1693938
S-,30,0.0,10.42254,0.1483112
S-,30,0.28169,10.42254,0.1412326
S-,30,0.56338,10.42254,0.1323575
S-,30,0.84507,10.42254,0.1224154
S-,30,1.12676,10.42254,0.1122523
S-,30,1.40845,10.42254,0.102732
S-,30,1.69014,10.42254,0.094636
S-,30,1.97183,10.42254,0.0885718
S-,30,2.25352,10.42254,0.0849028
S-,30,2.53521,10.42254,0.0837055
S-,30,2.8169,10.42254,0.08476
S-,30,3.09859,10.42254,0.0875763
S-,30,3.38028,10.42254,0.0914505
S-,30,3.66197,10.42254,0.0955484
S-,30,3.94366,10.42254,0.0990034
S-,30,4.22535,10.42254,0.1010207
S-,30,4.50704,10.42254,0.1009733
S-,30,4.78873,10.42254,0.0984808
S-,30,5.07042,10.42254,0.0934601
S-,30,5.35211,10.42254,0.0861431
S-,30,5.6338,10.42254,0.0770593
S-,30,5.91549,10.42254,0.0669831
S-,30,6.19718,10.42254,0.0568542
S-,30,6.47887,10.42254,0.0476768
S-,30,6.76056,10.42254,0.0404113
S-,30,7.04225,10.42254,0.035869
S-,30,7.32394,10.42254,0.0346218
S-,30,7.60563,10.42254,0.0369377
S-,30,7.88732,10.42254,0.0427479
S-,30,8.16901,10.42254,0.0516513
S-,30,8.4507,10.42254,0.0629538
S-,30,8.73239,10.42254,0.0757397
S-,30,9.01408,10.42254,0.0889667
S-,30,9.29577,10.42254,0.1015737
S-,30,9.57746,10.42254,0.112591
S-,30,9.85915,10.42254,0.121238
S-,30,10.14085,10.42254,0.1270011
S-,30,10.42254,10.42254,0.1296809
S-,30,10.70423,10.42254,0.1294043
S-,30,10.98592,10.42254,0.1266013
S-,30,11.26761,10.42254,0.1219488
S-,30,11.5493,10.42254,0.1162875
S-,30,11.83099,10.42254,0.1105224
S-,30,12.11268,10.42254,0.1055183
S-,30,12.39437,10.42254,0.102001
S-,30,12.67606,10.42254,0.1004766
S-,30,12.95775,10.42254,0.1011773
S-,30,13.23944,10.42254,0.1040396
S-,30,13.52113,10.42254,0.1087172
S-,30,13.80282,10.42254,0.1146276
S-,30,14.08451,10.42254,0.121025
S-,30,14.3662,10.42254,0.1270931
S-,30,14.64789,10.42254,0.1320457
S-,30,14.92958,10.42254,0.1352236
S-,30,15.21127,10.42254,0.136177
S-,30,15.49296,10.42254,0.1347233
S-,30,15.77465,10.42254,0.1309743
S-,30,16.05634,10.42254,0.1253291
S-,30,16.33803,10.42254,0.1184332
S-,30,16.61972,10.42254,0.1111089
S-,30,16.90141,10.42254,0.104265
S-,30,17.1831,10.42254,0.0987946
S-,30,17.46479,10.42254,0.0954748
S-,30,17.74648,10.42254,0.0948776
S-,30,18.02817,10.42254,0.0973034
S-,30,18.30986,10.42254,0.1027447
S-,30,18.59155,10.42254,0.1108831
S-,30,18.87324,10.42254,0.1211215
S-,30,19.15493,10.42254,0.1326469
S-,30,19.43662,10.42254,0.1445174
S-,30,19.71831,10.42254,0.1557636
S-,30,20.0,10.42254,0.1654924
S-,30,0.0,10.70423,0.1508622
S-,30,0.28169,10.70423,0.1415212
S-,30,0.56338,10.70423,0.130799
S-,30,0.84507,10.70423,0.11953
S-,30,1.12676,10.70423,0.1085996
S-,30,1.40845,10.70423,0.0988427
S-,30,1.69014,10.70423,0.090948
S-,30,1.97183,10.70423,0.0853787
S-,30,2.25352,10.70423,0.0823198
S-,30,2.53521,10.70423,0.0816571
S-,30,2.8169,10.70423,0.0829912
S-,30,3.09859,10.70423,0.085685
S-,30,3.38028,10.70423,0.0889388
S-,30,3.66197,10.70423,0.0918856
S-,30,3.94366,10.70423,0.0936946
S-,30,4.22535,10.70423,0.0936725
S-,30,4.50704,10.70423,0.0913493
S-,30,4.78873,10.70423,0.0865404
S-,30,5.07042,10.70423,0.0793765
S-,30,5.35211,10.70423,0.0702978
S-,30,5.6338,10.70423,0.0600134
S-,30,5.91549,10.70423,0.0494299
S-,30,6.19718,10.70423,0.0395556
S-,30,6.47887,10.70423,0.0313937
S-,30,6.76056,10.70423,0.0258332
S-,30,7.04225,10.70423,0.0235515
S-,30,7.32394,10.70423,0.0249392
S-,30,7.60563,10.70423,0.0300552
S-,30,7.88732,10.70423,0.0386165
S-,30,8.16901,10.70423,0.0500263
S-,30,8.4507,10.70423,0.0634338
S-,30,8.73239,10.70423,0.077822
S-,30,9.01408,10.70423,0.092113
S-,30,9.29577,10.70423,0.1052775
S-,30,9.57746,10.70423,0.1164397
S-,30,9.85915,10.70423,0.1249628
S-,30,10.14085,10.70423,0.1305082
S-,30,10.42254,10.70423,0.1330605
S-,30,10.70423,10.70423,0.1329173
S-,30,10.98592,10.70423,0.1306442
S-,30,11.26761,10.70423,0.1270008
S-,30,11.5493,10.70423,0.1228468
S-,30,11.83099,10.70423,0.1190383
S-,30,12.11268,10.70423,0.1163266
S-,30,12.39437,10.70423,0.1152712
S-,30,12.67606,10.70423,0.1161764
S-,30,12.95775,10.70423,0.1190587
S-,30,13.23944,10.70423,0.1236485
S-,30,13.52113,10.70423,0.1294263
S-,30,13.80282,10.70423,0.1356878
S-,30,14.08451,10.70423,0.141631
S-,30,14.3662,10.70423,0.1464562
S-,30,14.64789,10.70423,0.1494645
S-,30,14.92958,10.70423,0.1501462
S-,30,15.21127,10.70423,0.1482474
S-,30,15.49296,10.70423,0.1438073
S-,30,15.77465,10.70423,0.1371618
S-,30,16.05634,10.70423,0.1289128
S-,30,16.33803,10.70423,0.1198668
S-,30,16.61972,10.70423,0.1109491
S-,30,16.90141,10.70423,0.1031037
S-,30,17.1831,10.70423,0.0971903
S-,30,17.46479,10.70423,0.0938891
S-,30,17.74648,10.70423,0.0936259
S-,30,18.02817,10.70423,0.0965237
S-,30,18.30986,10.70423,0.1023886
S-,30,18.59155,10.70423,0.1107298
S-,30,18.87324,10.70423,0.1208132
S-,30,19.15493,10.70423,0.1317411
S-,30,19.43662,10.70423,0.1425499
S-,30,19.71831,10.70423,0.152315
S-,30,20.0,10.70423,0.1602504
S-,30,0.0,10.98592,0.1549616
S-,30,0.28169,10.98592,0.1439918
S-,30,0.56338,10.98592,0.1320893
S-,30,0.84507,10.98592,0.1201464
S-,30,1.12676,10.98592,0.1090392
S-,30,1.40845,10.98592,0.0995278
S-,30,1.69014,10.98592,0.0921702
S-,30,1.97183,10.98592,0.0872596
S-,30,2.25352,10.98592,0.0847915
S-,30,2.53521,10.98592,0.0844663
S-,30,2.8169,10.98592,0.0857257
S-,30,3.09859,10.98592,0.0878194
S-,30,3.38028,10.98592,0.0898953
S-,30,3.66197,10.98592,0.0911019
S-,30,3.94366,10.98592,0.090692
S-,30,4.22535,10.98592,0.0881159
S-,30,4.50704,10.98592,0.0830927
S-,30,4.78873,10.98592,0.0756524
S-,30,5.07042,10.98592,0.0661431
S-,30,5.35211,10.98592,0.0552017
S-,30,5.6338,10.98592,0.0436926
S-,30,5.91549,10.98592,0.032619
S-,30,6.19718,10.98592,0.023018
S-,30,6.47887,10.98592,0.0158503
S-,30,6.76056,10.98592,0.0118971
S-,30,7.04225,10.98592,0.0116751
S-,30,7.32394,10.98592,0.0153791
S-,30,7.60563,10.98592,0.0228594
S-,30,7.88732,10.98592,0.0336354
S-,30,8.16901,10.98592,0.0469446
S-,30,8.4507,10.98592,0.0618209
S-,30,8.73239,10.98592,0.0771946
S-,30,9.01408,10.98592,0.0920018
S-,30,9.29577,10.98592,0.1052919
S-,30,9.57746,10.98592,0.116321
S-,30,9.85915,10.98592,0.1246214
S-,30,10.14085,10.98592,0.1300392
S-,30,10.42254,10.98592,0.132737
S-,30,10.70423,10.98592,0.1331607
S-,30,10.98592,10.98592,0.1319758
S-,30,11.26761,10.98592,0.1299797
S-,30,11.5493,10.98592,0.1280013
S-,30,11.83099,10.98592,0.1267984
S-,30,12.11268,10.98592,0.1269659
S-,30,12.39437,10.98592,0.1288636
S-,30,12.67606,10.98592,0.1325742
S-,30,12.95775,10.98592,0.1378938
S-,30,13.23944,10.98592,0.1443573
S-,30,13.52113,10.98592,0.1512951
S-,30,13.80282,10.98592,0.1579147
S-,30,14.08451,10.98592,0.1633973
S-,30,14.3662,10.98592,0.1669985
S-,30,14.64789,10.98592,0.1681417
S-,30,14.92958,10.98592,0.1664923
S-,30,15.21127,10.98592,0.1620057
S-,30,15.49296,10.98592,0.1549412
S-,30,15.77465,10.98592,0.1458427
S-,30,16.05634,10.98592,0.1354855
S-,30,16.33803,10.98592,0.1247971
S-,30,16.61972,10.98592,0.1147598
S-,30,16.90141,10.98592,0.1063063
S-,30,17.1831,10.98592,0.10022
S-,30,17.46479,10.98592,0.0970509
S-,30,17.74648,10.98592,0.0970576
S-,30,18.02817,10.98592,0.10018
S-,30,18.30986,10.98592,0.1060485
S-,30,18.59155,10.98592,0.1140259
S-,30,18.87324,10.98592,0.1232792
S-,30,19.15493,10.98592,0.1328725
S-,30,19.43662,10.98592,0.141871
S-,30,19.71831,10.98592,0.1494436
S-,30,20.0,10.98592,0.1549537
S-,30,0.0,11.26761,0.1595641
S-,30,0.28169,11.26761,0.1477443
S-,30,0.56338,11.26761,0.135461
S-,30,0.84507,11.26761,0.1236141
S-,30,1.12676,11.26761,0.1130209
S-,30,1.40845,11.26761,0.1043232
S-,30,1.69014,11.26761,0.0979159
S-,30,1.97183,11.26761,0.0939029
S-,30,2.25352,11.26761,0.0920877
S-,30,2.53521,11.26761,0.0919981
S-,30,2.8169,11.26761,0.092944
S-,30,3.09859,11.26761,0.0941002
S-,30,3.38028,11.26761,0.0946066
S-,30,3.66197,11.26761,0.0936732
S-,30,3.94366,11.26761,0.0906784
S-,30,4.22535,11.26761,0.0852496
S-,30,4.50704,11.26761,0.0773165
S-,30,4.78873,11.26761,0.0671307
S-,30,5.07042,11.26761,0.0552492
S-,30,5.35211,11.26761,0.0424838
S-,30,5.6338,11.26761,0.0298206
S-,30,5.91549,11.26761,0.0183196
S-,30,6.19718,11.26761,0.0090043
S-,30,6.47887,11.26761,0.0027543
S-,30,6.76056,11.26761,0.0002122
S-,30,7.04225,11.26761,0.0022661
S-,30,7.32394,11.26761,0.0081061
S-,30,7.60563,11.26761,0.0164956
S-,30,7.88732,11.26761,0.0287759
S-,30,8.16901,11.26761,0.0432106
S-,30,8.4507,11.26761,0.0587668
S-,30,8.73239,11.26761,0.0743744
S-,30,9.01408,11.26761,0.0890344
S-,30,9.29577,11.26761,0.1019187
S-,30,9.57746,11.26761,0.1124482
S-,30,9.85915,11.26761,0.1203426
S-,30,10.14085,11.26761,0.1256351
S-,30,10.42254,11.26761,0.1286518
S-,30,10.70423,11.26761,0.1299587
S-,30,10.98592,11.26761,0.1302819
S-,30,11.26761,11.26761,0.1304109
S-,30,11.5493,11.26761,0.1310965
S-,30,11.83099,11.26761,0.1329551
S-,30,12.11268,11.26761,0.13639
S-,30,12.39437,11.26761,0.1415392
S-,30,12.67606,11.26761,0.1482554
S-,30,12.95775,11.26761,0.1561213
S-,30,13.23944,11.26761,0.1644963
S-,30,13.52113,11.26761,0.1725922
S-,30,13.80282,11.26761,0.1795659
S-,30,14.08451,11.26761,0.1846212
S-,30,14.3662,11.26761,0.1871057
S-,30,14.64789,11.26761,0.1865932
S-,30,14.92958,11.26761,0.1829408
S-,30,15.21127,11.26761,0.1763148
S-,30,15.49296,11.26761,0.1671819
S-,30,15.77465,11.26761,0.1562664
S-,30,16.05634,11.26761,0.144478
S-,30,16.33803,11.26761,0.1328185
S-,30,16.61972,11.26761,0.1222777
S-,30,16.90141,11.26761,0.1137297
S-,30,17.1831,11.26761,0.1078416
S-,30,17.46479,11.26761,0.1050051
S-,30,17.74648,11.26761,0.1052979
S-,30,18.02817,11.26761,0.1084794
S-,30,18.30986,11.26761,0.1140225
S-,30,18.59155,11.26761,0.121175
S-,30,18.87324,11.26761,0.1290472
S-,30,19.15493,11.26761,0.1367124
S-,30,19.43662,11.26761,0.1433122
S-,30,19.71831,11.26761,0.1481519
S-,30,20.0,11.26761,0.1507775
S-,30,0.0,11.5493,0.1634779
S-,30,0.28169,11.5493,0.151651
S-,30,0.56338,11.5493,0.1398401
S-,30,0.84507,11.5493,0.1289014
S-,30,1.12676,11.5493,0.1195458
S-,30,1.40845,11.5493,0.1122587
S-,30,1.69014,11.5493,0.1072463
S-,30,1.97183,11.5493,0.1044134
S-,30,2.25352,11.5493,0.1033765
S-,30,2.53521,11.5493,0.1035116
S-,30,2.8169,11.5493,0.1040288
S-,30,3.09859,11.5493,0.1040685
S-,30,3.38028,11.5493,0.1028058
S-,30,3.66197,11.5493,0.0995537
S-,30,3.94366,11.5493,0.0938502
S-,30,4.22535,11.5493,0.0855232
S-,30,4.50704,11.5493,0.0747219
S-,30,4.78873,11.5493,0.0619137
S-,30,5.07042,11.5493,0.0478447
S-,30,5.35211,11.5493,0.0334689
S-,30,5.6338,11.5493,0.0198541
S-,30,5.91549,11.5493,0.008073
S-,30,6.19718,11.5493,0.0
S-,30,6.47887,11.5493,0.0
S-,30,6.76056,11.5493,0.0
S-,30,7.04225,11.5493,0.0
S-,30,7.32394,11.5493,0.0025951
S-,30,7.60563,11.5493,0.0122315
S-,30,7.88732,11.5493,0.0252075
S-,30,8.16901,11.5493,0.0399034
S-,30,8.4507,11.5493,0.0552719
S-,30,8.73239,11.5493,0.0702954
S-,30,9.01408,11.5493,0.0840885
S-,30,9.29577,11.5493,0.0959844
S-,30,9.57746,11.5493,0.1055946
S-,30,9.85915,11.5493,0.1128363
S-,30,10.14085,11.5493,0.1179237
S-,30,10.42254,11.5493,0.1213257
S-,30,10.70423,11.5493,0.1236953
S-,30,10.98592,11.5493,0.125778
S-,30,11.26761,11.5493,0.1283111
S-,30,11.5493,11.5493,0.1319255
S-,30,11.83099,11.5493,0.1370612
S-,30,12.11268,11.5493,0.1439057
S-,30,12.39437,11.5493,0.1523649
S-,30,12.67606,11.5493,0.1620659
S-,30,12.95775,11.5493,0.172396
S-,30,13.23944,11.5493,0.1825694
S-,30,13.52113,11.5493,0.1917166
S-,30,13.80282,11.5493,0.1989851
S-,30,14.08451,11.5493,0.20364
S-,30,14.3662,11.5493,0.205153
S-,30,14.64789,11.5493,0.2032691
S-,30,14.92958,11.5493,0.1980441
S-,30,15.21127,11.5493,0.1898468
S-,30,15.49296,11.5493,0.1793276
S-,30,15.77465,11.5493,0.1673546
S-,30,16.05634,11.5493,0.1549259
S-,30,16.33803,11.5493,0.143067
S-,30,16.61972,11.5493,0.1327245
S-,30,16.90141,11.5493,0.1246688
S-,30,17.1831,11.5493,0.1194163
S-,30,17.46479,11.5493,0.117179
S-,30,17.74648,11.5493,0.117848
S-,30,18.02817,11.5493,0.121013
S-,30,18.30986,11.5493,0.1260137
S-,30,18.59155,11.5493,0.1320196
S-,30,18.87324,11.5493,0.138127
S-,30,19.15493,11.5493,0.1434643
S-,30,19.43662,11.5493,0.1472914
S-,30,19.71831,11.5493,0.1490848
S-,30,20.0,11.5493,0.1485957
S-,30,0.0,11.83099,0.1655721
S-,30,0.28169,11.83099,0.1545581
S-,30,0.56338,11.83099,0.1440392
S-,30,0.84507,11.83099,0.1347783
S-,30,1.12676,11.83099,0.1273385
S-,30,1.40845,11.83099,0.122018
S-,30,1.69014,11.83099,0.118818
S-,30,1.97183,11.83099,0.117443
S-,30,2.25352,11.83099,0.1173376
S-,30,2.53521,11.83099,0.1177522
S-,30,2.8169,11.83099,0.1178339
S-,30,3.09859,11.83099,0.1167293
S-,30,3.38028,11.83099,0.1136893
S-,30,3.66197,11.83099,0.1081641
S-,30,3.94366,11.83099,0.0998765
S-,30,4.22535,11.83099,0.0888658
S-,30,4.50704,11.83099,0.0754977
S-,30,4.78873,11.83099,0.0604367
S-,30,5.07042,11.83099,0.0445868
S-,30,5.35211,11.83099,0.0290037
S-,30,5.6338,11.83099,0.0147904
S-,30,5.91549,11.83099,0.0029866
S-,30,6.19718,11.83099,0.0
S-,30,6.47887,11.83099,0.0
S-,30,6.76056,11.83099,0.0
S-,30,7.04225,11.83099,0.0
S-,30,7.32394,11.83099,0.0006315
S-,30,7.60563,11.83099,0.0112466
S-,30,7.88732,11.83099,0.0240969
S-,30,8.16901,11.83099,0.0381862
S-,30,8.4507,11.83099,0.0525062
S-,30,8.73239,11.83099,0.0661424
S-,30,9.01408,11.83099,0.0783663
S-,30,9.29577,11.83099,0.0887038
S-,30,9.57746,11.83099,0.0969739
S-,30,9.85915,11.83099,0.1032922
S-,30,10.14085,11.83099,0.1080396
S-,30,10.42254,11.83099,0.111801
S-,30,10.70423,11.83099,0.1152797
S-,30,10.98592,11.83099,0.1191999
S-,30,11.26761,11.83099,0.1242063
S-,30,11.5493,11.83099,0.1307752
S-,30,11.83099,11.83099,0.1391447
S-,30,12.11268,11.83099,0.1492754
S-,30,12.39437,11.83099,0.1608428
S-,30,12.67606,11.83099,0.1732656
S-,30,12.95775,11.83099,0.1857648
S-,30,13.23944,11.83099,0.1974474
S-,30,13.52113,11.83099,0.2074057
S-,30,13.80282,11.83099,0.21482
S-,30,14.08451,11.83099,0.2190535
S-,30,14.3662,11.83099,0.2197286
S-,30,14.64789,11.83099,0.2167747
S-,30,14.92958,11.83099,0.2104438
S-,30,15.21127,11.83099,0.2012893
S-,30,15.49296,11.83099,0.1901131
S-,30,15.77465,11.83099,0.1778838
S-,30,16.05634,11.83099,0.165638
S-,30,16.33803,11.83099,0.1543725
S-,30,16.61972,11.83099,0.1449428
S-,30,16.90141,11.83099,0.1379761
S-,30,17.1831,11.83099,0.13381
S-,30,17.46479,11.83099,0.1324645
S-,30,17.74648,11.83099,0.1336475
S-,30,18.02817,11.83099,0.1367965
S-,30,18.30986,11.83099,0.141149
S-,30,18.59155,11.83099,0.1458345
S-,30,18.87324,11.83099,0.1499785
S-,30,19.15493,11.83099,0.1528051
S-,30,19.43662,11.83099,0.1537278
S-,30,19.71831,11.83099,0.1524178
S-,30,20.0,11.83099,0.1488429
S-,30,0.0,12.11268,0.1649771
S-,30,0.28169,12.11268,0.1554907
S-,30,0.56338,12.11268,0.1469652
S-,30,0.84507,12.11268,0.1400271
S-,30,1.12676,12.11268,0.135057
S-,30,1.40845,12.11268,0.1321459
S-,30,1.69014,12.11268,0.1310837
S-,30,1.97183,12.11268,0.1313845
S-,30,2.25352,12.11268,0.132343
S-,30,2.53521,12.11268,0.1331178
S-,30,2.8169,12.11268,0.1328317
S-,30,3.09859,12.11268,0.1306772
S-,30,3.38028,12.11268,0.1260167
S-,30,3.66197,12.11268,0.1184643
S-,30,3.94366,12.11268,0.1079415
S-,30,4.22535,12.11268,0.0946988
S-,30,4.50704,12.11268,0.079302
S-,30,4.78873,12.11268,0.0625836
S-,30,5.07042,12.11268,0.0455644
S-,30,5.35211,12.11268,0.0293541
S-,30,5.6338,12.11268,0.0150417
S-,30,5.91549,12.11268,0.0035878
S-,30,6.19718,12.11268,0.0
S-,30,6.47887,12.11268,0.0
S-,30,6.76056,12.11268,0.0
S-,30,7.04225,12.11268,0.0
S-,30,7.32394,12.11268,0.0041533
S-,30,7.60563,12.11268,0.0144277
S-,30,7.88732,12.11268,0.0264008
S-,30,8.16901,12.11268,0.0390986
S-,30,8.4507,12.11268,0.0516028
S-,30,8.73239,12.11268,0.0631475
S-,30,9.01408,12.11268,0.0731957
S-,30,9.29577,12.11268,0.081488
S-,30,9.57746,12.11268,0.0880571
S-,30,9.85915,12.11268,0.0932084
S-,30,10.14085,12.11268,0.0974677
S-,30,10.42254,12.11268,0.1015029
S-,30,10.70423,12.11268,0.1060298
S-,30,10.98592,12.11268,0.111712
S-,30,11.26761,12.11268,0.1190669
S-,30,11.5493,12.11268,0.1283898
S-,30,11.83099,12.11268,0.1397037
S-,30,12.11268,12.11268,0.1527419
S-,30,12.39437,12.11268,0.1669653
S-,30,12.67606,12.11268,0.1816123
S-,30,12.95775,12.11268,0.1957765
S-,30,13.23944,12.11268,0.2085024
S-,30,13.52113,12.11268,0.2188901
S-,30,13.80282,12.11268,0.2261945
S-,30,14.08451,12.11268,0.22991
S-,30,14.3662,12.11268,0.2298299
S-,30,14.64789,12.11268,0.2260734
S-,30,14.92958,12.11268,0.2190774
S-,30,15.21127,12.11268,0.2095541
S-,30,15.49296,12.11268,0.198418
S-,30,15.77465,12.11268,0.1866911
S-,30,16.05634,12.11268,0.1753971
S-,30,16.33803,12.11268,0.1654552
S-,30,16.61972,12.11268,0.1575864
S-,30,16.90141,12.11268,0.1522423
S-,30,17.1831,12.11268,0.1495642
S-,30,17.46479,12.11268,0.1493766
S-,30,17.74648,12.11268,0.1512168
S-,30,18.02817,12.11268,0.1543955
S-,30,18.30986,12.11268,0.1580825
S-,30,18.59155,12.11268,0.1614078
S-,30,18.87324,12.11268,0.1635659
S-,30,19.15493,12.11268,0.1639118
S-,30,19.43662,12.11268,0.1620379
S-,30,19.71831,12.11268,0.1578236
S-,30,20.0,12.11268,0.1514509
S-,30,0.0,12.39437,0.1612456
S-,30,0.28169,12.39437,0.1538291
S-,30,0.56338,12.39437,0.1478108
S-,30,0.84507,12.39437,0.1436449
S-,30,1.12676,12.39437,0.1415067
S-,30,1.40845,12.39437,0.1412698
S-,30,1.69014,12.39437,0.1425195
S-,30,1.97183,12.39437,0.1445985
S-,30,2.25352,12.39437,0.1466828
S-,30,2.53521,12.39437,0.1478768
S-,30,2.8169,12.39437,0.1473193
S-,30,3.09859,12.39437,0.1442864
S-,30,3.38028,12.39437,0.1382813
S-,30,3.66197,12.39437,0.1291002
S-,30,3.94366,12.39437,0.1168665
S-,30,4.22535,12.39437,0.1020296
S-,30,4.50704,12.39437,0.0853289
S-,30,4.78873,12.39437,0.0677251
S-,30,5.07042,12.39437,0.0503078
S-,30,5.35211,12.39437,0.0341891
S-,30,5.6338,12.39437,0.0203939
S-,30,5.91549,12.39437,0.0097602
S-,30,6.19718,12.39437,0.0028594
S-,30,6.47887,12.39437,0.0
S-,30,6.76056,12.39437,0.0009404
S-,30,7.04225,12.39437,0.0054487
S-,30,7.32394,12.39437,0.0128152
S-,30,7.60563,12.39437,0.0222018
S-,30,7.88732,12.39437,0.0326861
S-,30,8.16901,12.39437,0.0433656
S-,30,8.4507,12.39437,0.0534571
S-,30,8.73239,12.39437,0.0623801
S-,30,9.01408,12.39437,0.069814
S-,30,9.29577,12.39437,0.075724
S-,30,9.57746,12.39437,0.0803522
S-,30,9.85915,12.39437,0.084175
S-,30,10.14085,12.39437,0.0878333
S-,30,10.42254,12.39437,0.0920417
S-,30,10.70423,12.39437,0.0974896
S-,30,10.98592,12.39437,0.1047442
S-,30,11.26761,12.39437,0.1141675
S-,30,11.5493,12.39437,0.1258573
S-,30,11.83099,12.39437,0.139619
S-,30,12.11268,12.39437,0.1549714
S-,30,12.39437,12.39437,0.1711874
S-,30,12.67606,12.39437,0.1873635
S-,30,12.95775,12.39437,0.2025117
S-,30,13.23944,12.39437,0.2156635
S-,30,13.52113,12.39437,0.2259731
S-,30,13.80282,12.39437,0.2328096
S-,30,14.08451,12.39437,0.2358265
S-,30,14.3662,12.39437,0.235001
S-,30,14.64789,12.39437,0.2306389
S-,30,14.92958,12.39437,0.2233439
S-,30,15.21127,12.39437,0.213954
S-,30,15.49296,12.39437,0.2034537
S-,30,15.77465,12.39437,0.19287
S-,30,16.05634,12.39437,0.1831648
S-,30,16.33803,12.39437,0.1751352
S-,30,16.61972,12.39437,0.1693331
S-,30,16.90141,12.39437,0.1660123
S-,30,17.1831,12.39437,0.1651101
S-,30,17.46479,12.39437,0.1662636
S-,30,17.74648,12.39437,0.1688603
S-,30,18.02817,12.39437,0.172116
S-,30,18.30986,12.39437,0.1751715
S-,30,18.59155,12.39437,0.1771967
S-,30,18.87324,12.39437,0.1774912
S-,30,19.15493,12.39437,0.1755685
S-,30,19.43662,12.39437,0.1712158
S-,30,19.71831,12.39437,0.1645215
S-,30,20.0,12.39437,0.1558681
S-,30,0.0,12.67606,0.1544493
S-,30,0.28169,12.67606,0.1494287
S-,30,0.56338,12.67606,0.1461961
S-,30,0.84507,12.67606,0.1450086
S-,30,1.12676,12.67606,0.1458241
S-,30,1.40845,12.67606,0.1483025
S-,30,1.69014,12.67606,0.1518413
S-,30,1.97183,12.67606,0.1556415
S-,30,2.25352,12.67606,0.1587982
S-,30,2.53521,12.67606,0.1604033
S-,30,2.8169,12.67606,0.1596516
S-,30,3.09859,12.67606,0.1559366
S-,30,3.38028,12.67606,0.1489251
S-,30,3.66197,12.67606,0.1386039
S-,30,3.94366,12.67606,0.1252915
S-,30,4.22535,12.67606,0.109614
S-,30,4.50704,12.67606,0.0924479
S-,30,4.78873,12.67606,0.0748355
S-,30,5.07042,12.67606,0.0578832
S-,30,5.35211,12.67606,0.0426522
S-,30,5.6338,12.67606,0.0300553
S-,30,5.91549,12.67606,0.0207695
S-,30,6.19718,12.67606,0.0151751
S-,30,6.47887,12.67606,0.0133275
S-,30,6.76056,12.67606,0.0149638
S-,30,7.04225,12.67606,0.019544
S-,30,7.32394,12.67606,0.0263213
S-,30,7.60563,12.67606,0.0344339
S-,30,7.88732,12.67606,0.0430069
S-,30,8.16901,12.67606,0.0512532
S-,30,8.4507,12.67606,0.058562
S-,30,8.73239,12.67606,0.0645642
S-,30,9.01408,12.67606,0.0691684
S-,30,9.29577,12.67606,0.0725624
S-,30,9.57746,12.67606,0.075181
S-,30,9.85915,12.67606,0.077644
S-,30,10.14085,12.67606,0.0806711
S-,30,10.42254,12.67606,0.0849841
S-,30,10.70423,12.67606,0.091208
S-,30,10.98592,12.67606,0.0997823
S-,30,11.26761,12.67606,0.1108931
S-,30,11.5493,12.67606,0.1244342
S-,30,11.83099,12.67606,0.1400018
S-,30,12.11268,12.67606,0.156924
S-,30,12.39437,12.67606,0.1743219
S-,30,12.67606,12.67606,0.191196
S-,30,12.95775,12.67606,0.2065279
